"x","y","state","date","id"
"158",450868.398679625,4623414.60770378,2,2015-06-07,5
"236",450946.955039656,4623448.87945328,2,2015-08-24,5
"237",450946.955039656,4623448.87945328,2,2015-08-25,5
"240",450982.027588312,4623463.9302717,2,2015-08-28,5
"184",449650.601889136,4625312.01944021,2,2015-07-03,6
"107",445924.415975071,4632220.72187381,2,2015-04-17,7
"347",445970.059856261,4632178.29818573,2,2015-12-13,7
"348",445950.469257292,4632182.32415544,2,2015-12-14,7
"349",445930.878658324,4632186.35012514,2,2015-12-15,7
"350",445912.499502219,4632194.23724254,2,2015-12-16,7
"29",451001,4626235,2,2015-01-29,8
"358",451001,4626235,2,2015-12-24,8
"359",451001,4626235,2,2015-12-25,8
"2031",446920.747255833,4632298.59279043,2,2015-07-22,9
"2041",446902.368099728,4632306.47990782,2,2015-07-23,9
"321",446825.958033683,4632355.01922607,2,2015-11-17,9
"17",448521.202743496,4623889.07002173,2,2015-01-17,10
"97",448409.536726383,4623938.34655399,2,2015-04-07,10
"3591",448492.713698177,4624083.67634886,2,2015-12-25,10
"360",448492.713698177,4624083.67634886,2,2015-12-26,10
"361",448492.713698177,4624083.67634886,2,2015-12-27,10
"51",451023.215583403,4623601.78847202,2,2015-02-20,11
"123",450923.831749723,4623603.59396859,2,2015-05-03,11
"1241",450923.831749723,4623603.59396859,2,2015-05-04,11
"180",450978.895058169,4623597.57421764,2,2015-06-29,11
"5",449107.34027455,4628355.02708517,2,2015-01-05,12
"34",448991.664582011,4628344.39074503,2,2015-02-03,12
"35",448991.664582011,4628344.39074503,2,2015-02-04,12
"36",448991.664582011,4628344.39074503,2,2015-02-05,12
"37",448991.664582011,4628344.39074503,2,2015-02-06,12
"38",448991.664582011,4628344.39074503,2,2015-02-07,12
"103",448887.623506734,4628349.06111893,2,2015-04-13,12
"168",448903.438696724,4628288.96366499,2,2015-06-17,12
"169",448903.438696724,4628288.96366499,2,2015-06-18,12
"255",448840.481456683,4628392.12514686,2,2015-09-12,12
"267",448779.765101669,4628345.58504343,2,2015-09-24,12
"268",448772.818998564,4628326.83000007,2,2015-09-25,12
"88",446632.417177651,4631962.77377314,2,2015-03-29,13
"1242",446627.690347527,4632054.63076692,2,2015-05-04,13
"1251",446627.690347527,4632054.63076692,2,2015-05-05,13
"159",446573.55484905,4632001.79804015,2,2015-06-08,13
"160",446553.55484905,4632001.79804189,2,2015-06-09,13
"247",446602.767358988,4631957.99023004,2,2015-09-04,13
"248",446602.767358988,4631957.99023004,2,2015-09-05,13
"315",446582.25497377,4632032.30575355,2,2015-11-11,13
"316",446582.25497377,4632032.30575355,2,2015-11-12,13
"325",446577.685259081,4632014.1463902,2,2015-11-21,13
"341",448747.856951355,4626251.44950012,2,2015-02-03,14
"351",448747.856951355,4626251.44950012,2,2015-02-04,14
"362",448747.856951355,4626251.44950012,2,2015-02-05,14
"64",448774.468444958,4626262.30886559,2,2015-03-05,14
"65",448774.468444958,4626262.30886559,2,2015-03-06,14
"66",448774.468444958,4626262.30886559,2,2015-03-07,14
"67",448774.468444958,4626262.30886559,2,2015-03-08,14
"68",448774.468444958,4626262.30886559,2,2015-03-09,14
"69",448774.468444958,4626262.30886559,2,2015-03-10,14
"1201",448773.058905412,4626467.66693563,2,2015-04-30,14
"1211",448773.058905412,4626467.66693563,2,2015-05-01,14
"3271",448694.002361569,4626197.68687687,2,2015-11-23,14
"1681",448811.378663968,4627025.92531568,2,2015-06-17,15
"1691",448811.378663968,4627025.92531568,2,2015-06-18,15
"306",449020.137945949,4626861.62063868,2,2015-11-02,15
"307",449037.624879908,4626851.91460238,2,2015-11-03,15
"3301",449070.114449131,4626889.18997538,2,2015-11-26,15
"331",449059.535163742,4626906.1628573,2,2015-11-27,15
"332",449045.755827096,4626920.65871469,2,2015-11-28,15
"333",449045.755827096,4626920.65871469,2,2015-11-29,15
"334",449045.755827096,4626920.65871469,2,2015-11-30,15
"117",450256.12748501,4622947.31083666,2,2015-04-27,16
"200",450154.270416335,4623060.60302761,2,2015-07-19,16
"201",450143.691130946,4623077.57590953,2,2015-07-20,16
"2021",450133.111845557,4623094.54879145,2,2015-07-21,16
"256",450077.091347669,4623007.24383122,2,2015-09-13,16
"257",450078.104332812,4622987.26950117,2,2015-09-14,16
"289",450086.572877791,4622949.5499096,2,2015-10-16,16
"290",450086.572877791,4622949.5499096,2,2015-10-17,16
"242",450648.598115627,4628114.24488619,2,2015-08-30,17
"1841",445023.547905504,4632093.02005611,2,2015-07-03,18
"185",445012.968624162,4632076.04717166,2,2015-07-04,18
"317",445248.406128134,4632150.4810974,2,2015-11-13,18
"318",445248.406128134,4632150.4810974,2,2015-11-14,18
"61",446699.297340515,4631549.54048335,2,2015-01-06,19
"80",446707.503525822,4631652.22589787,2,2015-03-21,19
"293",446695.70171694,4631796.71498719,2,2015-10-20,19
"305",446724.806039893,4631784.0016196,2,2015-11-01,19
"27",449073.550163136,4624551.87697677,2,2015-01-27,20
"28",449092.632947264,4624557.86424242,2,2015-01-28,20
"291",449092.632947264,4624557.86424242,2,2015-01-29,20
"106",449117.220303635,4624534.17410136,2,2015-04-16,20
"1071",449100.805035587,4624522.74873594,2,2015-04-17,20
"108",449100.805035587,4624522.74873594,2,2015-04-18,20
"1621",449131.672387862,4624523.54510057,2,2015-06-11,20
"219",449185.768130642,4624642.43021707,2,2015-08-07,20
"220",449185.768130642,4624642.43021707,2,2015-08-08,20
"221",449185.768130642,4624642.43021707,2,2015-08-09,20
"222",449185.768130642,4624642.43021707,2,2015-08-10,20
"223",449185.768130642,4624642.43021707,2,2015-08-11,20
"253",449182.315822799,4624731.06693573,2,2015-09-10,20
"731",449724.891865659,4627167.79598548,2,2015-03-14,21
"1031",449722.077119105,4627156.81937912,2,2015-04-13,21
"3281",449640.85406325,4627066.43229001,2,2015-11-24,21
"3291",449630.274781908,4627049.45940557,2,2015-11-25,21
"3302",449619.695500566,4627032.48652112,2,2015-11-26,21
"345",449617.275122761,4626943.18343874,2,2015-12-11,21
"225",445056.818017894,4631890.3144801,2,2015-08-13,22
"264",445088.111085138,4631971.92899704,2,2015-09-21,22
"281",445150.887208224,4631993.85841789,2,2015-10-08,22
"128",452564.082439142,4624444.65464513,2,2015-05-08,23
"296",452354.632127971,4624372.63069742,2,2015-10-23,23
"190",449154.245021104,4623836.54463288,2,2015-07-09,24
"235",449124.260532228,4623680.4262465,2,2015-08-23,24
"92",448474.94924346,4631309.78368393,2,2015-04-02,25
"641",447301.777286548,4633180.22838265,2,2015-03-05,26
"53",449563.540965611,4622318.17550057,2,2015-02-22,27
"81",449569.963032279,4622353.21043361,2,2015-03-22,27
"82",449570.976010279,4622373.18476402,2,2015-03-23,27
"2221",449563.201571315,4622530.11234532,2,2015-08-10,27
"284",449590.095990096,4622477.84282113,2,2015-10-11,27
"285",449590.095990096,4622477.84282113,2,2015-10-12,27
"3",449310.330995031,4623711.74378609,2,2015-01-03,28
"83",449294.298918577,4623544.29550615,2,2015-03-24,28
"151",449302.865819772,4623516.57233983,2,2015-05-31,28
"234",449316.610952858,4623506.54562789,2,2015-08-22,28
"2351",449316.610952858,4623506.54562789,2,2015-08-23,28
"23",447418.968904086,4633761.26579866,2,2015-01-23,29
"24",447418.968904086,4633761.26579866,2,2015-01-24,29
"2341",447502.68023624,4633833.76291458,2,2015-08-22,29
"2352",447502.68023624,4633833.76291458,2,2015-08-23,29
"93",451587.676171593,4623514.51557384,2,2015-04-03,30
"94",451587.676171593,4623514.51557384,2,2015-04-04,30
"1571",451572.015995975,4623540.00093516,2,2015-06-06,30
"3501",451385.388155447,4623644.41176187,2,2015-12-16,30
"194",445818.64905548,4632218.83144816,2,2015-07-13,31
"195",445818.64905548,4632218.83144816,2,2015-07-14,31
"196",445818.64905548,4632218.83144816,2,2015-07-15,31
"197",445818.64905548,4632218.83144816,2,2015-07-16,31
"198",445818.64905548,4632218.83144816,2,2015-07-17,31
"199",445818.64905548,4632218.83144816,2,2015-07-18,31
"2001",445818.64905548,4632218.83144816,2,2015-07-19,31
"280",445843.641183377,4632091.6517102,2,2015-10-07,31
"2811",445862.723967504,4632097.63897585,2,2015-10-08,31
"2911",445848.838075029,4632133.50306143,2,2015-10-18,31
"292",445848.838075029,4632133.50306143,2,2015-10-19,31
"2931",445848.838075029,4632133.50306143,2,2015-10-20,31
"130",449158.252642591,4628421.81921161,2,2015-05-10,32
"1341",449170.39925174,4628389.02239713,2,2015-05-14,32
"1351",449170.39925174,4628389.02239713,2,2015-05-15,32
"2912",449109.741562145,4628524.22456034,2,2015-10-18,32
"2921",449095.962225499,4628509.72870294,2,2015-10-19,32
"339",449123.495351072,4628241.05063992,2,2015-12-05,32
"1981",446135.570421504,4631497.59023518,2,2015-07-17,33
"215",446186.471888082,4631511.51750401,2,2015-08-03,33
"311",446098.236999772,4631646.51355246,2,2015-11-07,33
"3611",446107.727814499,4631643.65833058,2,2015-12-27,33
"3621",446104.699252604,4631663.4276961,2,2015-12-28,33
"363",446101.670690708,4631683.19706161,2,2015-12-29,33
"364",446098.642128813,4631702.96642713,2,2015-12-30,33
"21",450959,4624692,2,2015-01-02,34
"1032",451038.393279631,4624722.76550334,2,2015-04-13,34
"104",451038.393279631,4624722.76550334,2,2015-04-14,34
"105",451038.393279631,4624722.76550334,2,2015-04-15,34
"141",451133.687380914,4624725.63069618,2,2015-05-21,34
"142",451133.687380914,4624725.63069618,2,2015-05-22,34
"145",451133.687380914,4624725.63069618,2,2015-05-25,34
"229",451239.254565992,4624606.40700159,2,2015-08-17,34
"230",451239.254565992,4624606.40700159,2,2015-08-18,34
"2851",451270.45581714,4624680.60602072,2,2015-10-12,34
"286",451279.263697198,4624698.56211297,2,2015-10-13,34
"287",451291.505815991,4624714.37762837,2,2015-10-14,34
"288",451291.505815991,4624714.37762837,2,2015-10-15,34
"2891",451291.505815991,4624714.37762837,2,2015-10-16,34
"181",445170.006466441,4632103.1803371,2,2015-06-30,35
"271",447156.44420658,4632002.64485944,2,2015-01-27,36
"821",447218.636610275,4631862.58416621,2,2015-03-23,36
"299",447328.675577685,4631840.35693927,2,2015-10-26,36
"300",447314.896241039,4631825.86108188,2,2015-10-27,36
"52",450270.945332092,4622310.97167895,2,2015-01-05,37
"62",450270.945332092,4622310.97167895,2,2015-01-06,37
"7",450270.945332092,4622310.97167895,2,2015-01-07,37
"48",450249.309250849,4622264.01770486,2,2015-02-17,37
"49",450249.309250849,4622264.01770486,2,2015-02-18,37
"581",450243.118690712,4622264.02612343,2,2015-02-27,37
"591",450243.118690712,4622264.02612343,2,2015-02-28,37
"3411",450223.036451342,4622547.07591611,2,2015-12-07,37
"3592",450228.990738421,4622569.88010202,2,2015-12-25,37
"111",449666.98202782,4622389.45620659,2,2015-04-21,38
"1421",449621.504338226,4622536.34737524,2,2015-05-22,38
"143",449603.125182121,4622528.46025784,2,2015-05-23,38
"193",449582.675875845,4622434.09809147,2,2015-07-12,38
"1941",449582.675875845,4622434.09809147,2,2015-07-13,38
"1951",449582.675875845,4622434.09809147,2,2015-07-14,38
"116",448353.819101058,4627556.09339148,2,2015-04-26,39
"129",448326.299898005,4627528.31287698,2,2015-05-09,39
"1301",448326.299898005,4627528.31287698,2,2015-05-10,39
"314",448396.504942904,4627448.4633393,2,2015-11-10,39
"344",448344.80258613,4627478.73330593,2,2015-12-10,39
"1011",450049.100727453,4629650.51462111,2,2015-04-11,40
"3593",450269.222085955,4629341.43292536,2,2015-12-25,40
"3601",450288.304870082,4629347.42019101,2,2015-12-26,40
"3612",450307.38765421,4629353.40745666,2,2015-12-27,40
"254",446076.84719071,4631179.48539899,2,2015-09-11,41
"2551",446076.84719071,4631179.48539899,2,2015-09-12,41
"54",450265,4627508,2,2015-01-05,42
"371",450265,4627508,2,2015-02-06,42
"381",450265,4627508,2,2015-02-07,42
"336",450265,4627508,2,2015-12-02,42
"42",448185.060390808,4627971.27423133,2,2015-02-11,43
"701",448243.892439397,4627963.94606892,2,2015-03-11,43
"99",448180.867674082,4627980.80860176,2,2015-04-09,43
"100",448180.867674082,4627980.80860176,2,2015-04-10,43
"250",448278.400336894,4627789.20300428,2,2015-09-07,43
"251",448278.400336894,4627789.20300428,2,2015-09-08,43
"3071",448110.20002192,4627762.42014076,2,2015-11-03,43
"3111",448125.818813618,4627761.73918799,2,2015-11-07,43
"312",448145.716200215,4627759.71582281,2,2015-11-08,43
"112",449895.211090024,4625287.55347021,2,2015-04-22,44
"1991",449908.536922953,4625036.69170479,2,2015-07-18,44
"2002",449905.508368128,4625016.92233819,2,2015-07-19,44
"2011",449902.479813302,4624997.15297159,2,2015-07-20,44
"22",453389,4622327,2,2015-01-02,45
"139",453317.075049972,4622285.8173089,2,2015-05-19,45
"140",453317.075049972,4622285.8173089,2,2015-05-20,45
"3481",453231.029335965,4622341.04020605,2,2015-12-14,45
"3491",453231.029335965,4622341.04020605,2,2015-12-15,45
"44",445574.660279083,4631453.53690304,2,2015-02-13,46
"156",445364.112895221,4631732.0202429,2,2015-06-05,46
"2711",445375.807670917,4631651.27156981,2,2015-09-28,46
"3361",445369.916396254,4631582.75207936,2,2015-12-02,46
"337",445369.916396254,4631582.75207936,2,2015-12-03,46
"3381",445369.916396254,4631582.75207936,2,2015-12-04,46
"3391",445369.916396254,4631582.75207936,2,2015-12-05,46
"12",448336.480012175,4624630.62468542,2,2015-01-12,47
"131",448336.480012175,4624630.62468542,2,2015-01-13,47
"14",448336.480012175,4624630.62468542,2,2015-01-14,47
"15",448336.480012175,4624630.62468542,2,2015-01-15,47
"46",448387.687340821,4624654.5760584,2,2015-02-15,47
"47",448392.700394181,4624635.21451673,2,2015-02-16,47
"911",448429.894891608,4624543.47893888,2,2015-04-01,47
"921",448419.315610265,4624526.50605444,2,2015-04-02,47
"931",448419.315610265,4624526.50605444,2,2015-04-03,47
"941",448419.315610265,4624526.50605444,2,2015-04-04,47
"1521",448450.152569936,4624536.91179273,2,2015-06-01,47
"207",448323.805108936,4624402.27259494,2,2015-07-26,47
"208",448323.805108936,4624402.27259494,2,2015-07-27,47
"3261",448115.857396824,4624316.43157511,2,2015-11-22,47
"3272",448115.857396824,4624316.43157511,2,2015-11-23,47
"3282",448115.857396824,4624316.43157511,2,2015-11-24,47
"3311",448095.131957073,4624312.17238914,2,2015-11-27,47
"114",448758.924861996,4629634.22819036,2,2015-04-24,48
"1591",448595.953594331,4629569.07586889,2,2015-06-08,48
"1601",448579.538326283,4629557.65050347,2,2015-06-09,48
"1611",448579.538326283,4629557.65050347,2,2015-06-10,48
"1622",448579.538326283,4629557.65050347,2,2015-06-11,48
"171",449133.616879753,4622973.3457553,2,2015-01-17,49
"18",449133.616879753,4622973.3457553,2,2015-01-18,49
"19",449133.616879753,4622973.3457553,2,2015-01-19,49
"382",449204.55198349,4622991.88941595,2,2015-02-07,49
"39",449224.449370086,4622989.86605077,2,2015-02-08,49
"2852",449144.187994203,4623124.86903498,2,2015-10-12,49
"297",449212.326308914,4623123.77854185,2,2015-10-24,49
"3594",449153.53481382,4623039.89483117,2,2015-12-25,49
"3602",449153.53481382,4623039.89483117,2,2015-12-26,49
"3613",449153.53481382,4623039.89483117,2,2015-12-27,49
"95",452683.961678441,4623979.01398736,2,2015-01-09,50
"102",452688.974731802,4623959.65244568,2,2015-01-10,50
"11",452688.974731802,4623959.65244568,2,2015-01-11,50
"122",452688.974731802,4623959.65244568,2,2015-01-12,50
"132",452688.974731802,4623959.65244568,2,2015-01-13,50
"172",452743.130064586,4623980.69052976,2,2015-01-17,50
"721",452887.307163664,4623857.58309068,2,2015-03-13,50
"732",452896.115043721,4623875.53918293,2,2015-03-14,50
"1281",452794.724096976,4623787.68655236,2,2015-05-08,50
"3382",452796.376115011,4623687.56039413,2,2015-12-04,50
"1171",449052.894418397,4628328.16145994,2,2015-04-27,51
"118",449052.894418397,4628328.16145994,2,2015-04-28,51
"3383",449174.337407654,4628370.58373367,2,2015-12-04,51
"3392",449174.337407654,4628370.58373367,2,2015-12-05,51
"340",449174.337407654,4628370.58373367,2,2015-12-06,51
"3502",449206.709715179,4628386.27341624,2,2015-12-16,51
"3511",449226.607101413,4628388.29678497,2,2015-12-17,51
"1001",446682.017465668,4631403.2996896,2,2015-04-10,52
"1012",446678.988910843,4631383.530323,2,2015-04-11,52
"1401",446732.484564698,4631395.09716807,2,2015-05-20,52
"1411",446732.484564698,4631395.09716807,2,2015-05-21,52
"2471",446795.727159963,4631383.03715512,2,2015-09-04,52
"2481",446813.214093922,4631373.33111882,2,2015-09-05,52
"352",446290.085966681,4631454.80406122,2,2015-12-18,53
"353",446290.085966681,4631454.80406122,2,2015-12-19,53
"822",449819.459357236,4625199.4113093,2,2015-03-23,54
"831",449812.513254131,4625180.65626593,2,2015-03-24,54
"84",449805.567151026,4625161.90122257,2,2015-03-25,54
"991",449819.134343999,4625164.28460958,2,2015-04-09,54
"1051",449793.855657363,4625108.67071901,2,2015-04-15,54
"133",449787.692872865,4625089.46960951,2,2015-05-13,54
"1342",449777.113591523,4625072.49672507,2,2015-05-14,54
"2071",449738.693855622,4625115.84982605,2,2015-07-26,54
"2081",449738.693855622,4625115.84982605,2,2015-07-27,54
"2932",449951.681685947,4624984.27705953,2,2015-10-20,54
"1161",446958.702955072,4632943.81905166,2,2015-04-26,55
"1412",446920.377707456,4632896.00714836,2,2015-05-21,55
"1561",446927.841776524,4632911.13828566,2,2015-06-05,55
"1572",446946.924560651,4632917.12555131,2,2015-06-06,55
"227",446974.249478951,4632929.16778449,2,2015-08-15,55
"541",447381.91984418,4632220.48163509,2,2015-02-23,56
"592",447395.740774955,4632221.88708841,2,2015-02-28,56
"60",447395.740774955,4632221.88708841,2,2015-03-01,56
"741",447384.229873081,4632165.70184922,2,2015-03-15,56
"751",447384.229873081,4632165.70184922,2,2015-03-16,56
"76",447384.229873081,4632165.70184922,2,2015-03-17,56
"77",447384.229873081,4632165.70184922,2,2015-03-18,56
"78",447384.229873081,4632165.70184922,2,2015-03-19,56
"96",447390.896910426,4632186.91200807,2,2015-04-06,56
"1033",447401.935981298,4632245.60942542,2,2015-04-13,56
"244",447576.376341897,4632241.75974956,2,2015-09-01,56
"3112",447589.403292615,4632365.19404969,2,2015-11-07,56
"3121",447601.645411408,4632381.00956509,2,2015-11-08,56
"324",447582.173953773,4632382.8112,2,2015-11-20,56
"20",447829.420878936,4624750.45575366,2,2015-01-20,57
"2251",447834.13123943,4624753.83680271,2,2015-08-13,57
"2571",447771.243594016,4624711.68629801,2,2015-09-14,57
"343",447944.842895328,4624826.95566099,2,2015-12-09,57
"3441",447944.842895328,4624826.95566099,2,2015-12-10,57
"3451",447944.842895328,4624826.95566099,2,2015-12-11,57
"346",447944.842895328,4624826.95566099,2,2015-12-12,57
"1261",447609.126726951,4623552.5806681,2,2015-05-06,58
"2201",447600.344804379,4623530.57669909,2,2015-08-08,58
"224",447615.944987742,4623566.28391905,2,2015-08-12,58
"2252",447615.944987742,4623566.28391905,2,2015-08-13,58
"206",448646.405894267,4629598.34554065,2,2015-07-25,59
"3113",448697.281968345,4629576.28441875,2,2015-11-07,59
"3122",448677.691369376,4629572.25844904,2,2015-11-08,59
"3631",448759.493340797,4629659.5884433,2,2015-12-29,59
"3641",448760.506318797,4629679.56277372,2,2015-12-30,59
"365",448765.519365233,4629698.92431718,2,2015-12-31,59
"26",448326.902664864,4631199.76551516,2,2015-01-26,60
"272",448344.389595351,4631209.47155772,2,2015-01-27,60
"282",448356.631714145,4631225.28707312,2,2015-01-28,60
"127",448460.799735793,4631476.91718709,2,2015-05-07,60
"1791",448462.212206758,4631439.6266078,2,2015-06-28,60
"319",448480.050182697,4631224.86272286,2,2015-11-15,60
"320",448480.050182697,4631224.86272286,2,2015-11-16,60
"3211",448480.050182697,4631224.86272286,2,2015-11-17,60
"322",448480.050182697,4631224.86272286,2,2015-11-18,60
"601",453055.447766863,4622877.08219086,2,2015-03-01,61
"85",453109.721632733,4622849.08960418,2,2015-03-26,61
"183",448849.03840941,4632293.67805093,2,2015-01-18,62
"661",448827.25173207,4632362.37541302,2,2015-03-07,62
"742",448832.929946504,4632386.54798412,2,2015-03-15,62
"752",448852.012730632,4632392.53524977,2,2015-03-16,62
"262",448805.459368857,4632195.50000415,2,2015-09-19,62
"263",448805.459368857,4632195.50000415,2,2015-09-20,62
"2721",448837.96852702,4632187.56339423,2,2015-09-29,62
"278",450277.748460444,4622337.18246706,2,2015-10-05,63
"279",450278.761438444,4622357.15679748,2,2015-10-06,63
"2801",450279.774416444,4622377.13112789,2,2015-10-07,63
"2812",450280.787394444,4622397.10545831,2,2015-10-08,63
"2821",450281.800372444,4622417.07978872,2,2015-10-09,63
"283",450278.771810549,4622436.84915424,2,2015-10-10,63
"2841",450271.825698501,4622455.60419429,2,2015-10-11,63
"2853",450271.825698501,4622455.60419429,2,2015-10-12,63
"3362",450266.872577349,4622608.36435309,2,2015-12-02,63
"3371",450266.872577349,4622608.36435309,2,2015-12-03,63
"4",448482.883805526,4627211.57851999,2,2015-01-04,64
"582",448487.938208454,4627358.31092813,2,2015-02-27,64
"593",448487.938208454,4627358.31092813,2,2015-02-28,64
"2892",448533.345394202,4627557.54801454,2,2015-10-16,64
"3372",448537.618745898,4627703.75591451,2,2015-12-03,64
"3384",448537.618745898,4627703.75591451,2,2015-12-04,64
"2032",448805.855641833,4628084.39382052,2,2015-07-22,65
"2042",448823.342575792,4628074.68778421,2,2015-07-23,65
"205",448823.342575792,4628074.68778421,2,2015-07-24,65
"2061",448823.342575792,4628074.68778421,2,2015-07-25,65
"2072",448823.342575792,4628074.68778421,2,2015-07-26,65
"2191",448780.252509463,4628014.87074012,2,2015-08-07,65
"2893",448794.755552607,4628013.07565411,2,2015-10-16,65
"2901",448784.176267218,4628030.04853603,2,2015-10-17,65
"2913",448773.596981829,4628047.02141795,2,2015-10-18,65
"2922",448770.568419934,4628066.79078347,2,2015-10-19,65
"2933",448771.581397934,4628086.76511388,2,2015-10-20,65
"276",451048.397630902,4624046.22796265,2,2015-01-27,66
"542",451027.224996938,4624045.84912466,2,2015-02-23,66
"55",451027.224996938,4624045.84912466,2,2015-02-24,66
"561",451027.224996938,4624045.84912466,2,2015-02-25,66
"1321",451024.012565268,4624050.51999554,2,2015-05-12,66
"167",450987.034956085,4624032.23133434,2,2015-06-16,66
"1682",450984.006401259,4624012.46196774,2,2015-06-17,66
"2621",451183.679896935,4624103.42059683,2,2015-09-19,66
"2631",451203.577283531,4624101.39723165,2,2015-09-20,66
"2641",451203.577283531,4624101.39723165,2,2015-09-21,66
"265",451203.577283531,4624101.39723165,2,2015-09-22,66
"266",451203.577283531,4624101.39723165,2,2015-09-23,66
"2722",451149.588180704,4624124.24795996,2,2015-09-29,66
"273",451131.209024599,4624132.13507736,2,2015-09-30,66
"274",451114.793756551,4624143.56044278,2,2015-10-01,66
"275",451098.378488503,4624154.9858082,2,2015-10-02,66
"301",451250.308090885,4624147.71092278,2,2015-10-28,66
"302",451265.48325486,4624134.6834749,2,2015-10-29,66
"303",451282.970188819,4624124.9774386,2,2015-10-30,66
"304",451300.457122778,4624115.27140229,2,2015-10-31,66
"3051",451300.457122778,4624115.27140229,2,2015-11-01,66
"313",447465.580441337,4627299.21629895,2,2015-01-31,67
"1992",447444.78280085,4627540.67238842,2,2015-07-18,67
"355",447541.913207726,4627605.437881,2,2015-12-21,67
"356",447561.810594323,4627603.41451582,2,2015-12-22,67
"1592",450618.954540455,4628811.39245204,2,2015-06-08,68
"2741",448338.143495654,4622667.57977092,2,2015-10-01,69
"2751",448338.143495654,4622667.57977092,2,2015-10-02,69
"3331",448269.067869726,4622741.83147269,2,2015-11-29,69
"3341",448269.067869726,4622741.83147269,2,2015-11-30,69
"241",448338.560115195,4627544.92369332,2,2015-01-24,70
"25",448338.560115195,4627544.92369332,2,2015-01-25,70
"45",448339.234096912,4627458.2116166,2,2015-02-14,70
"2511",448285.471498999,4627525.38059907,2,2015-09-08,70
"252",448285.471498999,4627525.38059907,2,2015-09-09,70
"2531",448285.471498999,4627525.38059907,2,2015-09-10,70
"1002",449251.874476436,4623104.42541943,2,2015-04-10,71
"1291",449256.495872045,4623130.28334742,2,2015-05-09,71
"211",449374.476682729,4623095.94069782,2,2015-07-30,71
"212",449379.489736089,4623076.57915615,2,2015-07-31,71
"213",449379.489736089,4623076.57915615,2,2015-08-01,71
"214",449380.502721233,4623056.60482609,2,2015-08-02,71
"2151",449377.474166407,4623036.83545949,2,2015-08-03,71
"2813",449377.601994259,4623166.60358978,2,2015-10-08,71
"3482",449333.324540643,4623144.2862998,2,2015-12-14,71
"16",449758.669803404,4630048.35469933,2,2015-01-16,72
"173",449759.682781404,4630068.32902975,2,2015-01-17,72
"218",449557.426424184,4630050.62161788,2,2015-08-06,72
"3521",449604.83088231,4630193.20956285,2,2015-12-18,72
"216",448265.669744859,4623783.99588522,2,2015-08-04,73
