"x","y","state","date","id"
"61",448520.859492933,4630692.50484512,2,2015-03-02,14
"63",448533.101613612,4630676.68933117,2,2015-03-04,14
"84",448509.475968072,4630735.81798538,2,2015-03-25,14
"165",448528.548266718,4630860.80649495,2,2015-06-14,14
"2211",448521.576704661,4630683.58636564,2,2015-08-09,14
"263",448524.540546192,4630682.70985009,2,2015-09-20,14
"6",450997.120904675,4622529.98356502,2,2015-01-06,15
"512",450993.26854467,4622594.46878315,2,2015-02-20,15
"1091",450955.618950152,4622604.58151182,2,2015-04-19,15
"228",450939.09981877,4622676.88594566,2,2015-08-16,15
"38",453698,4622938,2,2015-02-07,16
"96",453698,4622938,2,2015-04-06,16
"97",453698,4622938,2,2015-04-07,16
"160",453698,4622938,2,2015-06-09,16
"167",453698,4622938,2,2015-06-16,16
"249",453698,4622938,2,2015-09-06,16
"3251",453698,4622938,2,2015-11-21,16
"37",449201.22439229,4629843.08252825,2,2015-02-06,17
"166",449237.648452277,4629868.47237498,2,2015-06-15,17
"191",449258.128933312,4629839.73041182,2,2015-07-10,17
"220",449183.123276223,4629871.47813959,2,2015-08-08,17
"225",449183.123276223,4629871.47813959,2,2015-08-13,17
"7",446952.392053446,4631482.76317577,2,2015-01-07,18
"151",446803.313652984,4631488.46481036,2,2015-05-31,18
"244",446681.537431401,4631576.59330171,2,2015-09-01,18
"297",446580.237465896,4631714.25510534,2,2015-10-24,18
"181",449752.715016095,4625109.76348912,2,2015-01-18,19
"331",449745.11501897,4625068.12150704,2,2015-02-02,19
"821",449705.818568525,4624985.62510656,2,2015-03-23,19
"126",449644.281565767,4624933.13257335,2,2015-05-06,19
"2251",449650.484641948,4624939.52972254,2,2015-08-13,19
"2681",449692.021668336,4625007.2754687,2,2015-09-25,19
"333",449695.462512988,4625074.77896356,2,2015-11-29,19
"23",450697.561189579,4624764.29845914,2,2015-01-23,20
"53",450710.799989004,4624900.82089989,2,2015-02-22,20
"54",450729.882774203,4624894.83363765,2,2015-02-23,20
"113",450728.758335229,4624852.35075364,2,2015-04-23,20
"132",450716.142424792,4624817.01653182,2,2015-05-12,20
"154",450689.344958602,4624746.34318567,2,2015-06-03,20
"170",450718.312936387,4624805.35906471,2,2015-06-19,20
"3071",450722.616913873,4625176.00674878,2,2015-11-03,20
"3141",450717.91283023,4625184.77255822,2,2015-11-10,20
"8",450104.746771427,4627422.59200672,2,2015-01-08,21
"182",450172.355561422,4627397.08137991,2,2015-01-18,21
"19",450172.355561422,4627397.08137991,2,2015-01-19,21
"481",450178.945717174,4627418.6610186,2,2015-02-17,21
"513",450175.917155279,4627438.43038411,2,2015-02-20,21
"269",450129.315260779,4627129.72516835,2,2015-09-26,21
"295",450102.548692983,4627123.76507063,2,2015-10-22,21
"3011",450085.86747197,4627160.88459606,2,2015-10-28,21
"361",449843.128248907,4627124.40069237,2,2015-12-27,21
"39",447232.916851956,4633168.06445145,2,2015-02-08,22
"712",447241.894909026,4633213.18506782,2,2015-03-12,22
"841",447274.70439076,4633208.65839962,2,2015-03-25,22
"971",447292.152008285,4633282.39559049,2,2015-04-07,22
"99",447272.561409316,4633278.36962079,2,2015-04-09,22
"235",447465.594213299,4633390.04332781,2,2015-08-23,22
"3181",447387.068150922,4633390.01708264,2,2015-11-14,22
"3252",447442.801843547,4633331.52070952,2,2015-11-21,22
"303",446748.41078363,4630895.207077,2,2015-01-30,23
"332",446757.728884837,4630910.15659375,2,2015-02-02,23
"46",446758.360224508,4630939.49873462,2,2015-02-15,23
"105",446749.959668661,4630876.75147413,2,2015-04-15,23
"1481",446749.469803597,4630904.5222376,2,2015-05-28,23
"1581",446737.050363976,4630920.28211664,2,2015-06-07,23
"2091",446766.36190032,4630714.17523887,2,2015-07-28,23
"94",446642.945747887,4630338.71537057,2,2015-01-09,24
"381",446669.75084574,4630329.83014487,2,2015-02-07,24
"83",446673.725496653,4630382.99947463,2,2015-03-24,24
"88",446700.32055788,4630328.78176613,2,2015-03-29,24
"197",446643.246660319,4630403.25079729,2,2015-07-16,24
"207",446665.159342136,4630377.63614665,2,2015-07-26,24
"2651",446643.706571736,4630319.10624499,2,2015-09-22,24
"293",446656.784550212,4630417.45260895,2,2015-10-20,24
"356",446721.959663839,4630336.00161303,2,2015-12-22,24
"421",445323.16621551,4631691.98117212,2,2015-02-11,25
"45",445310.233065649,4631671.15381002,2,2015-02-14,25
"57",445322.012378665,4631635.37025236,2,2015-02-26,25
"60",445344.512355589,4631664.43783839,2,2015-03-01,25
"120",445245.754478784,4631720.05935033,2,2015-04-30,25
"1661",445127.053515225,4631706.18222492,2,2015-06-15,25
"199",445194.705923285,4631742.31081271,2,2015-07-18,25
"233",445259.711232189,4631612.79549938,2,2015-08-21,25
"246",445258.096956595,4631614.78796521,2,2015-09-03,25
"345",445279.500878894,4631584.05943426,2,2015-12-11,25
"72",449178.261577501,4629767.58813969,2,2015-01-07,26
"81",449164.482240855,4629753.0922823,2,2015-01-08,26
"124",449327.426967906,4629753.23512597,2,2015-05-04,26
"2252",449130.242371564,4629751.05304537,2,2015-08-13,26
"211",446751.140956862,4632608.68341076,2,2015-01-21,27
"29",446735.00381368,4632588.94964705,2,2015-01-29,27
"35",446674.481755132,4632588.58546822,2,2015-02-04,27
"49",446607.688225254,4632600.82388929,2,2015-02-18,27
"941",446489.430425302,4632604.38312782,2,2015-04-04,27
"1271",446451.408910286,4632722.8029106,2,2015-05-07,27
"1651",446435.738384985,4632703.8375475,2,2015-06-14,27
"214",446601.704174283,4632837.71315042,2,2015-08-02,27
"2441",446556.030414725,4632736.41848559,2,2015-09-01,27
"350",446606.648921188,4632855.07148767,2,2015-12-16,27
"162",447584.469792188,4629366.03992911,2,2015-01-16,28
"201",447581.717189047,4629415.88174583,2,2015-01-20,28
"391",447562.941737408,4629593.04639662,2,2015-02-08,28
"173",447679.577597278,4629548.92186509,2,2015-06-22,28
"286",447539.672803399,4629556.12826241,2,2015-10-13,28
"451",449020.020742982,4628356.98815571,2,2015-02-14,29
"227",448821.283977024,4628132.20143928,2,2015-08-15,29
"2652",448782.004384408,4628111.11289837,2,2015-09-22,29
"328",448760.075766912,4627942.02583279,2,2015-11-24,29
"231",448989.338524123,4629750.6939564,2,2015-01-23,30
"47",448976.62187745,4629774.29964545,2,2015-02-16,30
"514",448954.68105801,4629729.57023946,2,2015-02-20,30
"622",448973.245864878,4629720.85614259,2,2015-03-03,30
"64",448973.245864878,4629720.85614259,2,2015-03-05,30
"76",448934.229408523,4629752.22285731,2,2015-03-17,30
"136",449012.035035108,4629799.53985891,2,2015-05-16,30
"145",449038.943571738,4629782.26651734,2,2015-05-25,30
"2092",449185.27803474,4629783.58949056,2,2015-07-28,30
"292",449197.125867739,4629736.44232938,2,2015-10-19,30
"308",449198.454869871,4629694.43753679,2,2015-11-04,30
"320",449047.593462881,4629681.75134074,2,2015-11-16,30
"341",449089.03494052,4629756.2137104,2,2015-12-07,30
"192",449890.924938177,4624889.34662294,2,2015-01-19,31
"50",449913.86279444,4624811.55589316,2,2015-02-19,31
"101",449907.44131832,4624900.19842696,2,2015-04-11,31
"1111",449900.742602092,4624839.48277575,2,2015-04-21,31
"1201",449888.713970373,4624831.13878083,2,2015-04-30,31
"184",449906.741734376,4624829.19998787,2,2015-07-03,31
"334",447658.347789345,4622800.35077243,2,2015-02-02,32
"43",447663.421776081,4622792.64607492,2,2015-02-12,32
"482",447665.538169823,4622801.85607471,2,2015-02-17,32
"551",447662.793341977,4622798.31005019,2,2015-02-24,32
"78",447653.360446833,4622786.56121767,2,2015-03-19,32
"86",447647.917413586,4622761.33828312,2,2015-03-27,32
"168",447674.752555621,4622703.71357085,2,2015-06-17,32
"1811",447655.552543328,4622692.12522403,2,2015-06-30,32
"1991",447643.969799313,4622731.8543366,2,2015-07-18,32
"2011",447643.969799313,4622731.8543366,2,2015-07-20,32
"2311",447715.971210434,4622742.45588678,2,2015-08-19,32
"24",448269.785995659,4623817.356949,2,2015-01-24,33
"110",448211.075519261,4623929.47393594,2,2015-04-20,33
"306",448244.081892014,4623667.13427122,2,2015-11-02,33
"531",448712.358229506,4627823.06806327,2,2015-02-22,34
"671",448693.264784838,4627780.71076058,2,2015-03-08,34
"80",448713.775134115,4627771.39691568,2,2015-03-21,34
"1611",448780.967118734,4627794.51544027,2,2015-06-10,34
"164",448762.587962629,4627802.40255767,2,2015-06-13,34
"65",447774.244710691,4630773.44112706,2,2015-01-06,35
"661",447901.307691021,4630880.50456303,2,2015-03-07,35
"1911",447819.095175444,4630841.00258847,2,2015-07-10,35
"206",447838.126701129,4630816.72227712,2,2015-07-25,35
"2",452761.01302933,4623365.7914599,2,2015-01-02,36
"4",452759.475811477,4623367.11111791,2,2015-01-04,36
"44",452823.77053737,4623295.94104964,2,2015-02-13,36
"501",452809.609512587,4623281.76464806,2,2015-02-19,36
"641",452812.327246981,4623300.30789442,2,2015-03-05,36
"771",452810.606967358,4623335.24737942,2,2015-03-18,36
"176",452558.147535168,4623407.87117305,2,2015-06-25,36
"1971",452556.059026508,4623420.46060595,2,2015-07-16,36
"258",452550.56208998,4623345.9397132,2,2015-09-15,36
"287",452570.114555509,4623301.65661807,2,2015-10-14,36
"363",452574.310108977,4623236.02236537,2,2015-12-29,36
"483",445943.711046148,4631126.11053944,2,2015-02-17,37
"79",446007.895773405,4631093.74470695,2,2015-03-20,37
"1962",445745.042666223,4631054.99217187,2,2015-07-15,37
"2301",445754.705176213,4631176.01484011,2,2015-08-18,37
"422",449181.899376574,4629783.10917852,2,2015-02-11,38
"1081",449191.739524384,4629792.49800291,2,2015-04-18,38
"1321",449186.603641338,4629739.99330079,2,2015-05-12,38
"144",449215.868063094,4629735.04600069,2,2015-05-24,38
"2261",449140.209465359,4629748.26487086,2,2015-08-14,38
"271",449155.055829355,4629748.95768954,2,2015-09-28,38
"304",449024.237809303,4629788.73886177,2,2015-10-31,38
"52",453281,4623360,2,2015-01-05,39
"291",453281,4623360,2,2015-01-29,39
"515",453281,4623360,2,2015-02-20,39
"691",453281,4623360,2,2015-03-10,39
"2302",453281,4623360,2,2015-08-18,39
"270",453281,4623360,2,2015-09-27,39
"541",450755.759015057,4623400.98506444,2,2015-02-23,40
"842",450843.934817514,4623435.47260459,2,2015-03-25,40
"861",450825.555661409,4623443.35972199,2,2015-03-27,40
"1021",450812.713639764,4623448.98045027,2,2015-04-12,40
"1441",450820.100198615,4623436.77970058,2,2015-05-24,40
"1601",450825.114929518,4623441.80847732,2,2015-06-09,40
"284",450849.678361197,4623553.01183435,2,2015-10-11,40
"3311",450872.178358091,4623662.79682074,2,2015-11-27,40
"3501",450871.332953751,4623640.50486309,2,2015-12-16,40
"431",449171.362115978,4623424.3915359,2,2015-02-12,41
"721",449070.901886145,4623336.89876082,2,2015-03-13,41
"73",449051.311287176,4623340.92473053,2,2015-03-14,41
"104",448953.017626125,4623323.4334477,2,2015-04-14,41
"143",448923.538638439,4623487.93328687,2,2015-05-23,41
"1821",448857.098786794,4623531.42513884,2,2015-07-01,41
"185",448870.9390496,4623568.9405047,2,2015-07-04,41
"348",448926.597359539,4623725.05245631,2,2015-12-14,41
"12",450839.740691172,4625579.81313333,2,2015-01-12,42
"423",450839.088023663,4625566.29472051,2,2015-02-11,42
"56",450866.939314783,4625537.25839075,2,2015-02-25,42
"571",450853.159978137,4625551.75424814,2,2015-02-26,42
"862",450895.173075534,4625568.03957741,2,2015-03-27,42
"1151",450906.47359062,4625574.50842423,2,2015-04-25,42
"172",450889.916418039,4625583.88856308,2,2015-06-21,42
"189",450856.483243253,4625629.06186205,2,2015-07-08,42
"2442",450830.821350596,4625420.521342,2,2015-09-01,42
"299",450734.894003437,4625448.76903903,2,2015-10-26,42
"3131",450696.533657465,4625444.00520588,2,2015-11-09,42
"322",450708.035097744,4625400.38467622,2,2015-11-18,42
"358",450721.533951887,4625430.34880959,2,2015-12-24,42
"25",446568,4632016,2,2015-01-02,43
"13",446585.836485563,4632093.05869055,2,2015-01-13,43
"152",446578.890373515,4632111.81373061,2,2015-01-15,43
"1011",446512.675478531,4631814.40873014,2,2015-04-11,43
"153",446387.176610292,4631719.0284193,2,2015-06-02,43
"175",446319.37501969,4631771.17379779,2,2015-06-24,43
"1881",446321.886704778,4631946.7603811,2,2015-07-07,43
"3051",446268.534965221,4631891.31174317,2,2015-11-01,43
"3072",446269.547950364,4631871.33741312,2,2015-11-03,43
"74",449318.658615103,4627985.27339007,2,2015-01-07,44
"10",449321.697556246,4628005.24772085,2,2015-01-10,44
"70",449223.290893367,4628207.18239464,2,2015-03-11,44
"801",449248.286073524,4628185.4207816,2,2015-03-21,44
"1582",449225.456409913,4628289.19384805,2,2015-06-07,44
"2691",449146.339004601,4628301.73914568,2,2015-09-26,44
"290",449158.547433815,4628226.8590325,2,2015-10-17,44
"26",447193,4631929,2,2015-01-02,45
"27",447202.145836815,4631874.69206871,2,2015-01-27,45
"1181",447334.484180121,4632032.70865536,2,2015-04-28,45
"1721",447253.091157074,4632105.88914257,2,2015-06-21,45
"1992",447249.411757949,4631995.61725489,2,2015-07-18,45
"216",447263.330454084,4632106.28677652,2,2015-08-04,45
"3132",447193.025812448,4632118.35191615,2,2015-11-09,45
"342",447300.319110642,4632205.51325837,2,2015-12-08,45
"75",446894.498389151,4622706.60815343,2,2015-01-07,46
"601",446865.371508617,4622504.44815817,2,2015-03-01,46
"741",446901.655204413,4622542.99854842,2,2015-03-15,46
"1691",446902.8347528,4622675.37857798,2,2015-06-18,46
"2051",446844.427930046,4622649.51357848,2,2015-07-24,46
"2071",446883.408101479,4622645.54968498,2,2015-07-26,46
"253",446877.936986385,4622656.66980975,2,2015-09-10,46
"2682",446896.937031836,4622531.65956308,2,2015-09-25,46
"121",446535.607056365,4631199.98764936,2,2015-01-12,47
"491",446490.347863068,4631241.23247154,2,2015-02-18,47
"722",446486.592425266,4631266.42031572,2,2015-03-13,47
"781",446498.739027345,4631273.16223335,2,2015-03-19,47
"791",446498.739027345,4631273.16223335,2,2015-03-20,47
"1202",446484.528791216,4631325.54244753,2,2015-04-30,47
"138",446483.133446529,4631331.53451308,2,2015-05-18,47
"2303",446587.044792599,4631316.42086302,2,2015-08-18,47
"296",446455.74080847,4631268.37951667,2,2015-10-23,47
"359",446434.970213596,4631240.96703559,2,2015-12-25,47
"410",446768.015122463,4630433.93057385,2,2015-01-04,48
"321",446763.64453064,4630441.21426794,2,2015-02-01,48
"931",446857.101021924,4630605.1913735,2,2015-04-03,48
"1722",446944.575971224,4630669.62336086,2,2015-06-21,48
"200",446883.206063466,4630767.07824499,2,2015-07-19,48
"552",447337.24007847,4632094.2207409,2,2015-02-24,49
"651",447356.77014328,4632062.39675628,2,2015-03-06,49
"863",447262.333756373,4632109.73578725,2,2015-03-27,49
"1022",447323.131150886,4632165.23061446,2,2015-04-12,49
"1621",447346.411784095,4631929.55403353,2,2015-06-11,49
"337",447456.983832712,4631892.39622327,2,2015-12-03,49
"14",446712.398970448,4631108.33584847,2,2015-01-14,50
"432",446686.537876677,4631222.46178114,2,2015-02-12,50
"631",446693.847187035,4631269.62437729,2,2015-03-04,50
"103",446639.756568887,4631351.14062683,2,2015-04-13,50
"1281",446700.523132877,4631420.81437355,2,2015-05-08,50
"1531",446784.279152085,4631391.88650564,2,2015-06-02,50
"163",446762.037166892,4631368.92712228,2,2015-06-12,50
"177",446782.969341228,4631384.14253468,2,2015-06-26,50
"251",446046.04133188,4632173.41458249,2,2015-01-25,51
"294",446031.369769616,4632160.73765026,2,2015-01-29,51
"542",445984.089854731,4632190.06093184,2,2015-02-23,51
"713",445978.494147032,4632276.05976436,2,2015-03-12,51
"822",445995.625461625,4632293.09705873,2,2015-03-23,51
"942",445984.165511431,4632280.45247433,2,2015-04-04,51
"1152",445910.087910384,4632224.88637949,2,2015-04-25,51
"125",445911.220954237,4632232.4747244,2,2015-05-05,51
"141",445873.144746301,4632332.06158854,2,2015-05-21,51
"159",445924.562857181,4632283.51463101,2,2015-06-08,51
"289",446018.631681565,4632341.78986868,2,2015-10-16,51
"309",446045.987025976,4632278.02834988,2,2015-11-05,51
"352",445954.812228742,4632289.06877397,2,2015-12-18,51
"365",445911.11148009,4632361.0135062,2,2015-12-31,51
"122",446881.858999427,4632424.97966697,2,2015-01-12,52
"131",446881.858999427,4632424.97966697,2,2015-01-13,52
"723",446776.49229094,4632400.64845277,2,2015-03-13,52
"1023",446678.943676149,4632380.36212696,2,2015-04-12,52
"133",446724.339228712,4632380.92069936,2,2015-05-13,52
"140",446737.78254306,4632383.09598204,2,2015-05-20,52
"3312",446571.263149174,4632428.55119739,2,2015-11-27,52
"232",453356,4622870,2,2015-01-23,53
"823",453356,4622870,2,2015-03-23,53
"1411",453356,4622870,2,2015-05-21,53
"1541",453356,4622870,2,2015-06-03,53
"256",453356,4622870,2,2015-09-13,53
"2921",453356,4622870,2,2015-10-19,53
"2991",453356,4622870,2,2015-10-26,53
"273",453243.486623464,4623135.63458429,2,2015-01-27,54
"402",453294.043110575,4623033.45971782,2,2015-02-09,54
"85",453298.035368146,4622985.98766872,2,2015-03-26,54
"921",453294.553776558,4623001.85401652,2,2015-04-02,54
"1322",453245.313574323,4623002.24477903,2,2015-05-12,54
"178",453270.706907,4623056.34584089,2,2015-06-27,54
"193",453281.480712774,4623027.40428756,2,2015-07-12,54
"68",449914.95128313,4629480.26832886,2,2015-01-06,55
"59",450021.213593077,4629474.81586172,2,2015-02-28,55
"731",450005.323563055,4629449.00493616,2,2015-03-14,55
"1482",449971.487867856,4629648.2283383,2,2015-05-28,55
"180",450004.598023896,4629501.77748347,2,2015-06-29,55
"2111",449964.531927896,4629479.71831296,2,2015-07-30,55
"171",448622.762116623,4630629.7764347,2,2015-01-17,56
"382",448726.522117432,4630600.82792884,2,2015-02-07,56
"623",448682.908197528,4630524.12469077,2,2015-03-03,56
"911",448675.022428376,4630496.71108988,2,2015-04-01,56
"157",448773.728506843,4630655.00069302,2,2015-06-06,56
"238",448769.583230257,4630630.39770604,2,2015-08-26,56
"257",448754.819790858,4630727.26823067,2,2015-09-14,56
"3041",448748.871511145,4630707.01186438,2,2015-10-31,56
"3091",448773.999548781,4630662.40796992,2,2015-11-05,56
"95",447326.280176159,4628975.68684989,2,2015-01-09,57
"222",447336.284144826,4628948.99720516,2,2015-01-22,57
"234",447355.366930024,4628943.00994293,2,2015-01-23,57
"441",447421.331362341,4629020.74082782,2,2015-02-13,57
"824",447440.2639346,4629074.72759325,2,2015-03-23,57
"1912",447284.112541793,4629222.53534042,2,2015-07-10,57
"2692",447320.499861136,4629222.06832172,2,2015-09-26,57
"383",449034.70470365,4629723.06976351,2,2015-02-07,58
"392",449034.70470365,4629723.06976351,2,2015-02-08,58
"461",449043.00563481,4629655.45593344,2,2015-02-15,58
"532",449043.00563481,4629655.45593344,2,2015-02-22,58
"98",449026.875509417,4629785.44433375,2,2015-04-08,58
"106",449048.076711896,4629733.08101414,2,2015-04-16,58
"137",449019.983948023,4629679.94655995,2,2015-05-17,58
"1591",449039.914814459,4629677.52987393,2,2015-06-08,58
"3021",448946.759904541,4629598.25200694,2,2015-10-29,58
"3371",448770.956277638,4629555.31510422,2,2015-12-03,58
"3581",448866.834028343,4629437.04137288,2,2015-12-24,58
"484",448319.976781356,4628634.24699361,2,2015-02-17,59
"543",448329.058730781,4628642.79596007,2,2015-02-23,59
"1612",448342.451624641,4628603.99892561,2,2015-06-10,59
"1882",448256.001261259,4628516.98058555,2,2015-07-07,59
"2461",448255.039995373,4628420.1604177,2,2015-09-03,59
"194",448453.070787582,4631497.66161509,2,2015-01-19,60
"323",448469.390908994,4631441.6538044,2,2015-02-01,60
"34",448470.403886994,4631461.62813481,2,2015-02-03,60
"831",448474.456273142,4631426.64943905,2,2015-03-24,60
"943",448452.808246654,4631372.14379317,2,2015-04-04,60
"1092",448457.836728074,4631425.54516423,2,2015-04-19,60
"1401",448373.690431399,4631448.19500521,2,2015-05-20,60
"1701",448358.367686422,4631531.72797643,2,2015-06-19,60
"240",448336.493053598,4631195.83269568,2,2015-08-28,60
"281",448372.718541815,4631176.86335569,2,2015-10-08,60
"3031",448427.622173026,4631099.77202787,2,2015-10-30,60
"329",448422.36242368,4631068.11283823,2,2015-11-25,60
"544",449287.863229072,4622734.22635313,2,2015-02-23,61
"1131",449315.170072144,4622820.40170463,2,2015-04-23,61
"3012",449292.883799025,4622925.89320294,2,2015-10-28,61
"311",448611.425531773,4631160.15663015,2,2015-01-31,62
"572",448627.333821187,4631134.04389367,2,2015-02-26,62
"602",448609.359784331,4631134.04389578,2,2015-03-01,62
"672",448623.273766256,4631149.09471168,2,2015-03-08,62
"89",448608.375419302,4631173.0793009,2,2015-03-30,62
"981",448615.372964273,4631153.30993609,2,2015-04-08,62
"130",448616.079461907,4631229.54328152,2,2015-05-10,62
"1331",448615.571647067,4631239.55651687,2,2015-05-13,62
"2271",448615.573653794,4631221.27759744,2,2015-08-15,62
"2992",448634.038560541,4631131.40749312,2,2015-10-26,62
"3211",448631.847624103,4631049.207788,2,2015-11-17,62
"87",448099.334956165,4626531.48030806,2,2015-01-08,63
"910",448092.388844117,4626550.23534811,2,2015-01-09,63
"123",448086.455719012,4626551.45463516,2,2015-01-12,63
"134",448300.491730787,4626642.224081,2,2015-05-14,63
"2462",448403.037360098,4626560.17556689,2,2015-09-03,63
"2891",448427.904260885,4626548.25037432,2,2015-10-16,63
"710",446953.633707045,4632634.46307615,2,2015-01-07,64
"393",446861.192332178,4632651.11450825,2,2015-02-08,64
"403",446866.205378614,4632670.47605172,2,2015-02-09,64
"681",446833.425709483,4632750.53429064,2,2015-03-09,64
"922",446807.324172854,4632851.69975599,2,2015-04-02,64
"1132",446794.982903114,4632821.98526283,2,2015-04-23,64
"174",446702.576895352,4632738.57919805,2,2015-06-23,64
"250",446917.362517907,4632672.72919698,2,2015-09-07,64
"179",447553.789672022,4627198.94155301,2,2015-01-17,65
"150",447523.77746305,4627008.39096575,2,2015-05-30,65
"1652",447498.187349355,4627084.67402273,2,2015-06-14,65
"245",447540.854613256,4627037.25471123,2,2015-09-02,65
"2571",447583.343969681,4627027.32544196,2,2015-09-14,65
"2721",447538.463980934,4626973.8029622,2,2015-09-29,65
"610",446706.486822608,4631073.11232958,2,2015-01-06,66
"485",446745.529767426,4631006.04197418,2,2015-02-17,66
"642",446737.438766092,4630998.93218211,2,2015-03-05,66
"871",446629.36162404,4631018.31377319,2,2015-03-28,66
"1082",446716.678869311,4631027.30635269,2,2015-04-18,66
"1161",446694.174368719,4631015.32702018,2,2015-04-26,66
"1412",446698.60936791,4631078.20031227,2,2015-05-21,66
"1883",446686.353245513,4631064.52558717,2,2015-07-07,66
"2321",446703.343350604,4631057.79857691,2,2015-08-20,66
"2741",446710.795833807,4631034.84629962,2,2015-10-01,66
"1610",451107.457401283,4623515.46322581,2,2015-01-16,67
"3010",451093.337267372,4623482.53411591,2,2015-01-30,67
"324",451068.012008162,4623455.89195514,2,2015-02-01,67
"912",451005.956104592,4623447.15700669,2,2015-04-01,67
