"x","y","state","date","id"
"321",449617.958377037,4628095.200558,2,2015-11-17,7
"335",449634.259454917,4628124.51865471,2,2015-12-01,7
"87",450590.99238398,4625647.67613469,2,2015-03-28,8
"104",450571.046709747,4625688.39579733,2,2015-04-14,8
"118",450579.866096616,4625754.24600583,2,2015-04-28,8
"221",450509.381127222,4625627.37674614,2,2015-08-09,8
"261",450510.59765625,4625597.84570548,2,2015-09-18,8
"353",450587.280107566,4625468.94616517,2,2015-12-19,8
"203",447575.891597492,4627716.92667925,2,2015-07-22,9
"24",445788.353997599,4632246.34245471,2,2015-01-24,10
"951",445621.244503808,4632286.55285733,2,2015-04-05,10
"121",445603.667579105,4632271.26145543,2,2015-05-01,10
"161",445662.456214226,4632247.83432631,2,2015-06-10,10
"165",445656.319176914,4632255.76272431,2,2015-06-14,10
"182",445652.627197823,4632271.60317857,2,2015-07-01,10
"185",445652.627197823,4632271.60317857,2,2015-07-04,10
"234",445659.26169354,4632210.65300979,2,2015-08-22,10
"239",445607.399732257,4632177.00407075,2,2015-08-27,10
"249",445691.425276875,4632134.01447824,2,2015-09-06,10
"285",445701.014235638,4632101.76030602,2,2015-10-12,10
"340",445634.664828,4632076.9951833,2,2015-12-06,10
"352",445632.718561198,4632018.35394329,2,2015-12-18,10
"1",448287,4629846,2,2015-01-01,11
"50",448321.433423775,4629825.58689443,2,2015-02-19,11
"71",448385.704311215,4629812.46000204,2,2015-03-12,11
"160",448248.639469901,4629927.88167969,2,2015-06-09,11
"210",448253.563509157,4629865.90871313,2,2015-07-29,11
"254",448353.959968512,4629779.45964918,2,2015-09-11,11
"284",448370.719901003,4629771.90079204,2,2015-10-11,11
"339",448390.250856282,4629814.4412668,2,2015-12-05,11
"356",448448.867131742,4629779.67124701,2,2015-12-22,11
"358",448431.341734305,4629815.39916898,2,2015-12-24,11
"28",449335.077325006,4624362.63013514,2,2015-01-28,12
"93",449454.52391088,4624386.54635347,2,2015-04-03,12
"98",449436.385683171,4624387.34530513,2,2015-04-08,12
"101",449436.385683171,4624387.34530513,2,2015-04-11,12
"125",449452.223944422,4624425.11867218,2,2015-05-05,12
"134",449438.223178659,4624351.52224182,2,2015-05-14,12
"220",449392.302696281,4624354.79220661,2,2015-08-08,12
"2861",449508.957078305,4624419.3884838,2,2015-10-13,12
"3401",449495.107063456,4624262.59204785,2,2015-12-06,12
"3581",449499.710764059,4624327.53020568,2,2015-12-24,12
"11",446669.009872767,4631579.72978217,2,2015-01-11,13
"33",446683.374296812,4631549.74438902,2,2015-02-02,13
"45",446681.996109662,4631473.71021741,2,2015-02-14,13
"123",446703.796231762,4631559.25262764,2,2015-05-03,13
"78",449596.145884631,4625281.13541891,2,2015-03-19,14
"1251",449601.12713062,4625246.70159271,2,2015-05-05,14
"132",449577.23920292,4625274.35807743,2,2015-05-12,14
"139",449596.321987048,4625280.34534308,2,2015-05-19,14
"176",449553.435623533,4625096.45672699,2,2015-06-25,14
"1891",449527.234327082,4625023.4994576,2,2015-07-08,14
"299",449623.154207265,4624942.92275679,2,2015-10-26,14
"43",446637.09794085,4632637.37997863,2,2015-02-12,15
"55",446639.668580186,4632630.29679344,2,2015-02-24,15
"107",446618.243663506,4632656.71280773,2,2015-04-17,15
"130",446742.269681991,4632683.82405907,2,2015-05-10,15
"223",446878.98523035,4632595.09540815,2,2015-08-11,15
"263",446956.464238522,4632613.6766484,2,2015-09-20,15
"331",447093.62365914,4632706.00747122,2,2015-11-27,15
"63",454144,4622425,2,2015-03-04,16
"135",454144,4622425,2,2015-05-15,16
"141",454144,4622425,2,2015-05-21,16
"1811",454144,4622425,2,2015-06-30,16
"2231",454144,4622425,2,2015-08-11,16
"256",454144,4622425,2,2015-09-13,16
"303",454144,4622425,2,2015-10-30,16
"332",454144,4622425,2,2015-11-28,16
"120",448593.264471569,4631399.17256037,2,2015-04-30,17
"2201",448548.691876174,4631324.25566068,2,2015-08-08,17
"248",448562.487234426,4631352.99967999,2,2015-09-05,17
"2821",448502.80048202,4631246.06859499,2,2015-10-09,17
"7",450662.367641971,4624831.84665581,2,2015-01-07,18
"70",450581.897246898,4624759.12275297,2,2015-03-11,18
"1031",450532.077931471,4624745.81939807,2,2015-04-13,18
"297",450248.922612233,4624893.74056661,2,2015-10-24,18
"300",450245.894050337,4624913.50993212,2,2015-10-27,18
"20",449059.680887216,4622643.39091285,2,2015-01-20,19
"46",449069.352456925,4622679.10382693,2,2015-02-15,19
"119",449048.513777211,4622737.91253296,2,2015-04-29,19
"199",449194.245802332,4622722.29138275,2,2015-07-18,19
"257",449130.611683582,4622706.69481119,2,2015-09-14,19
"2",446477.519511824,4631368.34489911,2,2015-01-02,20
"6",446508.390377761,4631368.46723961,2,2015-01-06,20
"115",446744.952893243,4631237.22862762,2,2015-04-25,20
"1341",446746.688982332,4631333.69667529,2,2015-05-14,20
"140",446734.869595364,4631341.17660596,2,2015-05-20,20
"163",446734.321189598,4631321.1369927,2,2015-06-12,20
"2391",446753.943578065,4631308.52161868,2,2015-08-27,20
"3582",446603.335162774,4631353.50248432,2,2015-12-24,20
"13",449199.928211592,4628300.9062294,2,2015-01-13,21
"27",449197.424250221,4628289.10415796,2,2015-01-27,21
"37",449196.672897029,4628303.91968576,2,2015-02-06,21
"58",449224.403434181,4628247.94764597,2,2015-02-27,21
"105",449185.705968075,4628195.29460594,2,2015-04-15,21
"113",449137.966984514,4628182.77613045,2,2015-04-23,21
"1252",449085.696189109,4628196.51623182,2,2015-05-05,21
"155",449075.51435923,4628227.71600135,2,2015-06-04,21
"187",449071.068649184,4628153.68522026,2,2015-07-06,21
"259",449059.232101817,4627975.17099837,2,2015-09-16,21
"2631",449069.25819469,4628013.8940853,2,2015-09-20,21
"94",445465.344188841,4631580.95892639,2,2015-04-04,22
"1761",445337.733449908,4631673.45885796,2,2015-06-25,22
"191",445388.486130276,4631731.01461436,2,2015-07-10,22
"294",445538.49617225,4631697.67836793,2,2015-10-21,22
"306",445527.716570766,4631751.95889541,2,2015-11-02,22
"337",445519.372806019,4631656.8377932,2,2015-12-03,22
"291",446706.718327654,4630829.59173972,2,2015-01-29,23
"38",446687.069784554,4630778.97499357,2,2015-02-07,23
"781",446649.46750509,4630694.1670312,2,2015-03-19,23
"1071",446696.182295344,4630653.33167243,2,2015-04-17,23
"1391",446699.768054487,4630661.84134963,2,2015-05-19,23
"1741",446719.762183817,4630687.54891244,2,2015-06-23,23
"1762",446719.762183817,4630687.54891244,2,2015-06-25,23
"64",450705.094278073,4625226.56830012,2,2015-03-05,24
"90",450734.079206377,4625179.92631099,2,2015-03-31,24
"1151",450752.984014599,4625163.03961325,2,2015-04-25,24
"154",450706.903464335,4625193.43917322,2,2015-06-03,24
"192",450709.26374494,4625102.50671163,2,2015-07-11,24
"2822",450726.082471862,4625060.33495772,2,2015-10-09,24
"32",453615.757315293,4622905.16979446,2,2015-02-01,25
"166",453417.59745497,4623018.28270056,2,2015-06-15,25
"183",453452.508717073,4622904.68309174,2,2015-07-02,25
"1892",453433.742501981,4622901.138447,2,2015-07-08,25
"1921",453433.742501981,4622901.138447,2,2015-07-11,25
"1991",453484.078093252,4622929.59953317,2,2015-07-18,25
"229",453469.054677577,4622907.17248346,2,2015-08-17,25
"283",453575.941823328,4622797.89466076,2,2015-10-10,25
"330",453590.368701838,4622759.72210478,2,2015-11-26,25
"68",447925.526688974,4623435.77607263,2,2015-03-09,26
"981",447911.769397411,4623258.87788331,2,2015-04-08,26
"184",447967.129204806,4623426.82889904,2,2015-07-03,26
"208",448087.056637451,4623320.96826839,2,2015-07-27,26
"39",451477.264090845,4624355.00746181,2,2015-02-08,27
"54",451352.784169313,4624359.9580721,2,2015-02-23,27
"137",451324.400099738,4624228.03955989,2,2015-05-17,27
"172",451278.247380218,4624278.23688926,2,2015-06-21,27
"213",451328.254389747,4624233.60747366,2,2015-08-01,27
"2481",451284.683813894,4624361.7563348,2,2015-09-05,27
"324",451271.582368697,4624511.87224855,2,2015-11-20,27
"3351",451232.73500987,4624562.41948147,2,2015-12-01,27
"21",449770.490085181,4622592.00531719,2,2015-01-02,28
"281",449827.992971467,4622681.51543308,2,2015-01-28,28
"1131",449569.856297639,4622582.37039972,2,2015-04-23,28
"131",449518.723347538,4622523.64841447,2,2015-05-11,28
"1631",449564.406399239,4622514.69127347,2,2015-06-12,28
"215",449565.773115349,4622562.42312953,2,2015-08-03,28
"265",449615.875350283,4622565.66387042,2,2015-09-22,28
"30",450724.778475514,4623176.52211596,2,2015-01-30,29
"581",450695.361777887,4623184.38466879,2,2015-02-27,29
"117",450744.047319206,4623115.33890705,2,2015-04-27,29
"1911",450708.949474396,4623146.43563182,2,2015-07-10,29
"217",450753.907225424,4623143.81303595,2,2015-08-05,29
"219",450753.907225424,4623143.81303595,2,2015-08-07,29
"280",450789.591448798,4623154.45882332,2,2015-10-07,29
"359",450790.842309863,4623126.2586393,2,2015-12-25,29
"262",448734.686657728,4623860.88302882,2,2015-01-26,30
"51",448678.942582855,4623956.08777219,2,2015-02-20,30
"551",448647.855756015,4623951.19836131,2,2015-02-24,30
"57",448680.517853949,4623928.46487713,2,2015-02-26,30
"711",448652.799804375,4623890.18364416,2,2015-03-12,30
"901",448668.295090598,4623836.0024061,2,2015-03-31,30
"110",448645.755589737,4623875.32482113,2,2015-04-20,30
"136",448733.083664239,4623779.10761147,2,2015-05-16,30
"159",448763.331418261,4623733.11734036,2,2015-06-08,30
"2211",448852.280816153,4623820.27072491,2,2015-08-09,30
"227",448863.834612593,4623868.70613793,2,2015-08-15,30
"15",447257.245810381,4632660.00718827,2,2015-01-15,31
"631",447155.931179267,4632598.2827408,2,2015-03-04,31
"69",447141.303503416,4632631.06109823,2,2015-03-10,31
"142",447197.283545664,4632662.72011384,2,2015-05-22,31
"242",447039.538585653,4632704.24127224,2,2015-08-30,31
"255",447026.282898498,4632827.58539634,2,2015-09-12,31
"2771",447076.595331434,4632828.98358564,2,2015-10-04,31
"25",449473.622626558,4625616.91402556,2,2015-01-25,32
"1101",449279.904257225,4625553.10953152,2,2015-04-20,32
"1371",449223.133487791,4625494.23210012,2,2015-05-17,32
"250",449241.203319315,4625504.37501683,2,2015-09-07,32
"295",449126.506028552,4625389.69939164,2,2015-10-22,32
"2971",449128.531984552,4625429.64805247,2,2015-10-24,32
"319",449180.649132212,4625354.33547835,2,2015-11-15,32
"329",449184.954882639,4625367.86703276,2,2015-11-25,32
"333",451491.933014942,4624043.53927694,2,2015-02-02,33
"56",451501.959866962,4623979.16195649,2,2015-02-25,33
"86",451499.822950906,4623868.06570356,2,2015-03-27,33
"1372",451478.563075531,4623749.68026509,2,2015-05-17,33
"1742",451518.184949941,4623759.53670165,2,2015-06-23,33
"1893",451502.867602984,4623764.2469336,2,2015-07-08,33
"309",451390.102270613,4623631.96346525,2,2015-11-05,33
"313",451395.292848531,4623600.44064417,2,2015-11-09,33
"3241",451379.890565626,4623569.04094869,2,2015-11-20,33
"3371",451431.334390845,4623511.28371883,2,2015-12-03,33
"1361",453072.126565462,4622479.04513294,2,2015-05-16,34
"156",453089.893464126,4622568.10444161,2,2015-06-05,34
"1851",453016.352254861,4622594.07051101,2,2015-07-04,34
"2482",453028.315682452,4622642.02376953,2,2015-09-05,34
"2841",453013.168145642,4622588.92911981,2,2015-10-11,34
"2921",453009.280032869,4622583.24905946,2,2015-10-19,34
"3061",453054.370768173,4622554.51193993,2,2015-11-02,34
"314",453038.489933124,4622565.58172514,2,2015-11-10,34
"346",453074.972167488,4622482.62075827,2,2015-12-12,34
"982",451027.446407632,4624679.06214297,2,2015-04-08,35
"1401",450941.492523438,4624673.48298171,2,2015-05-20,35
"149",450954.276832408,4624665.54013012,2,2015-05-29,35
"1743",450922.980779889,4624671.93429241,2,2015-06-23,35
"3301",451056.033333164,4624636.81982498,2,2015-11-26,35
"72",445705.122265392,4631562.20323242,2,2015-01-07,36
"14",445746.280692889,4631491.16657467,2,2015-01-14,36
"31",445700.984527494,4631487.84192179,2,2015-01-31,36
"661",445643.831497772,4631584.34629126,2,2015-03-07,36
"77",445619.225154643,4631576.27576293,2,2015-03-18,36
"1621",445528.74315242,4631651.88128064,2,2015-06-11,36
"311",445536.13759877,4631534.52939023,2,2015-11-07,36
"881",449840.770442996,4628920.98815425,2,2015-03-29,37
"1392",449841.275793887,4628938.78078377,2,2015-05-19,37
"168",449810.176642437,4628901.9337565,2,2015-06-17,37
"173",449850.309429696,4628905.7804474,2,2015-06-22,37
"1841",449835.005603098,4628921.59734553,2,2015-07-03,37
"237",449848.643017557,4628851.27740045,2,2015-08-25,37
"2941",449796.377401809,4628932.28904077,2,2015-10-21,37
"362",449838.76732606,4628901.2314949,2,2015-12-28,37
"671",448579,4628052,2,2015-03-08,38
"1831",448579,4628052,2,2015-07-02,38
"2491",448579,4628052,2,2015-09-06,38
"44",448755.393631735,4623815.80914524,2,2015-02-13,39
"49",448716.212433798,4623815.80914524,2,2015-02-18,39
"1241",448797.107467051,4623927.24303714,2,2015-05-04,39
"170",448773.28411527,4624013.46362525,2,2015-06-19,39
"1871",448819.068982663,4623974.65868657,2,2015-07-06,39
"247",448756.465489827,4623928.70669145,2,2015-09-04,39
"264",448725.313683125,4623969.97354957,2,2015-09-21,39
"289",448733.598801662,4623960.23465197,2,2015-10-16,39
"272",446521.468230434,4630559.33667064,2,2015-01-27,40
"983",446513.874428136,4630662.0555407,2,2015-04-08,40
"1751",446489.654750602,4630753.73126757,2,2015-06-24,40
"2291",446462.756433855,4630820.7517983,2,2015-08-17,40
"2461",446461.894213204,4630724.64360184,2,2015-09-03,40
"2823",446527.075431617,4630768.71724629,2,2015-10-09,40
"2862",446496.496150274,4630751.7443636,2,2015-10-13,40
"3031",446495.539961578,4630675.58836614,2,2015-10-30,40
"316",446508.301993401,4630676.77287431,2,2015-11-12,40
"349",446511.438213176,4630588.98667432,2,2015-12-15,40
"365",446498.456243706,4630624.55110046,2,2015-12-31,40
"381",451564.815939802,4624339.887374,2,2015-02-07,41
"582",451567.418336249,4624293.75007626,2,2015-02-27,41
"984",451538.396787617,4624348.3393119,2,2015-04-08,41
"270",451327.662329718,4624367.2537836,2,2015-09-27,41
"3211",451325.064201743,4624226.19301022,2,2015-11-17,41
"288",446552.12775106,4630494.35369539,2,2015-01-28,42
"82",446568.798737833,4630546.29849745,2,2015-03-23,42
"111",446520.573745567,4630543.17580446,2,2015-04-21,42
"177",446560.410920646,4630566.35282808,2,2015-06-26,42
"245",446443.1009944,4630591.05406426,2,2015-09-02,42
"3212",446443.468958335,4630678.55978344,2,2015-11-17,42
"3441",446462.022940945,4630717.71766435,2,2015-12-10,42
"73",450074.623344105,4629307.78165593,2,2015-01-07,43
"382",450053.761435531,4629321.46866003,2,2015-02-07,43
"721",450052.022851538,4629268.33246156,2,2015-03-13,43
"1291",450056.822376181,4629271.53727111,2,2015-05-09,43
"1812",450046.315517777,4629194.94268491,2,2015-06-30,43
"2922",450019.125921634,4629353.83297985,2,2015-10-19,43
"336",450060.516044023,4629329.2902521,2,2015-12-02,43
"112",447220,4622809,2,2015-01-11,44
"334",447220,4622809,2,2015-02-02,44
"52",447220,4622809,2,2015-02-21,44
"80",447220,4622809,2,2015-03-21,44
"1171",447220,4622809,2,2015-04-27,44
"157",447220,4622809,2,2015-06-06,44
"193",447220,4622809,2,2015-07-12,44
"2421",447220,4622809,2,2015-08-30,44
"244",447220,4622809,2,2015-09-01,44
"298",447220,4622809,2,2015-10-25,44
"325",447220,4622809,2,2015-11-21,44
"3451",447220,4622809,2,2015-12-11,44
"3491",447220,4622809,2,2015-12-15,44
"351",447220,4622809,2,2015-12-17,44
"357",447220,4622809,2,2015-12-23,44
"91",446353.871885881,4630626.35344234,2,2015-04-01,45
"1253",446352.869991918,4630615.58611401,2,2015-05-05,45
"143",446412.382648316,4630582.27406675,2,2015-05-23,45
"2031",446511.615753024,4630586.69352451,2,2015-07-22,45
"205",446501.641079081,4630625.21793008,2,2015-07-24,45
"268",446560.170570926,4630594.87571725,2,2015-09-25,45
"3161",446578.530577886,4630778.39367134,2,2015-11-12,45
"114",453168.498896156,4622308.67715679,2,2015-01-11,46
"1362",453165.890705031,4622651.26477455,2,2015-05-16,46
"2131",453055.683933336,4622835.9180235,2,2015-08-01,46
"290",453056.764792829,4622718.62704946,2,2015-10-17,46
"348",453053.563001338,4622794.98098419,2,2015-12-14,46
"75",448344.467341667,4623119.14953855,2,2015-03-16,47
"1072",448346.539554333,4623106.02803736,2,2015-04-17,47
"1561",448227.89731851,4623105.7582319,2,2015-06-05,47
"196",448185.177276083,4623129.41115594,2,2015-07-15,47
"2651",448017.424266682,4623186.06595839,2,2015-09-22,47
"342",448120.80651481,4623139.7303394,2,2015-12-08,47
"1402",448198.963029242,4627363.30447262,2,2015-05-20,48
"1491",448202.649973638,4627325.06378655,2,2015-05-29,48
"179",448266.702490351,4627254.79517758,2,2015-06-28,48
"209",448274.238416714,4627059.77201241,2,2015-07-28,48
"2611",448245.652948563,4626953.76185306,2,2015-09-18,48
"279",448294.752022487,4626934.89325516,2,2015-10-06,48
"241",445959.249740895,4632042.66675006,2,2015-01-24,49
"632",445959.427504919,4632099.33952607,2,2015-03-04,49
"84",446030.32157109,4632040.68919063,2,2015-03-25,49
"180",446079.245351985,4632044.74771672,2,2015-06-29,49
"1872",446080.199838403,4632033.53354595,2,2015-07-06,49
"212",446042.092907239,4632118.86990171,2,2015-07-31,49
"2212",446022.529910821,4632105.25365777,2,2015-08-09,49
"3062",446123.518969694,4631906.79718632,2,2015-11-02,49
"312",446117.183476547,4631875.03331203,2,2015-11-08,49
"3591",446207.658427393,4631934.79135865,2,2015-12-25,49
"2410",447248.077985572,4632969.12279913,2,2015-01-24,50
"338",447254.985634718,4632961.85595725,2,2015-02-02,50
"1181",447250.889161652,4632773.26920665,2,2015-04-28,50
"2101",447298.032294734,4632717.40833981,2,2015-07-29,50
"225",447264.581115242,4632770.86970671,2,2015-08-13,50
"2451",447250.806964079,4632859.16333644,2,2015-09-02,50
"253",447292.779267094,4632884.9256275,2,2015-09-10,50
"327",447349.993581528,4632800.85549733,2,2015-11-23,50
"3461",447354.8951961,4632818.62592611,2,2015-12-12,50
"61",448280.49218623,4623938.98676806,2,2015-01-06,51
"293",448375.134899339,4623924.45032458,2,2015-01-29,51
"42",448396.575769164,4623907.2022948,2,2015-02-11,51
"1191",448532.541608626,4623921.08841001,2,2015-04-29,51
"1331",448534.2885377,4623997.11808371,2,2015-05-13,51
"1351",448534.2885377,4623997.11808371,2,2015-05-15,51
"226",448492.105117002,4623961.7464064,2,2015-08-14,51
"2691",448606.708788143,4624035.83692465,2,2015-09-26,51
"2842",448662.054676967,4624005.6462498,2,2015-10-11,51
"3341",448650.510459499,4624039.48638634,2,2015-11-30,51
"3521",448617.880540179,4624047.04347178,2,2015-12-18,51
"2151",449487.20024679,4624438.91229466,2,2015-08-03,52
"2751",449505.187842664,4624459.83818508,2,2015-10-02,52
"2981",449503.77724085,4624510.95493968,2,2015-10-25,52
"355",449532.316790658,4624595.13276561,2,2015-12-21,52
"3621",449482.257429908,4624544.6188843,2,2015-12-28,52
"65",446128.432567852,4631706.27998345,2,2015-03-06,53
"122",446072.585595625,4631695.55231589,2,2015-05-02,53
"2671",446141.543425983,4631654.24833161,2,2015-09-24,53
"274",446101.227387264,4631654.01511534,2,2015-10-01,53
"3391",446247.036581323,4631650.77039725,2,2015-12-05,53
"354",446293.310538426,4631678.51307326,2,2015-12-20,53
"3",450800,4627205,2,2015-01-03,54
"441",450768.632564248,4627181.7364435,2,2015-02-13,54
"491",450759.066268049,4627144.789229,2,2015-02-18,54
"126",450757.22695618,4627074.24506086,2,2015-05-06,54
"1813",450764.486303996,4627063.46930282,2,2015-06-30,54
"383",446875.415780415,4632312.40561557,2,2015-02-07,55
"167",446747.209837301,4632229.61948875,2,2015-06-16,55
"302",446526.926577704,4632272.09062031,2,2015-10-29,55
"320",446524.479811629,4632393.0441215,2,2015-11-16,55
"1814",448428.144077061,4630595.33301089,2,2015-06-30,56
"3481",448735.860876853,4630688.67933402,2,2015-12-14,56
"3522",448743.282728618,4630700.49190263,2,2015-12-18,56
"2810",448986.88567994,4630109.93864587,2,2015-01-28,57
"301",448991.898726376,4630129.30018934,2,2015-01-30,57
"451",448963.635327771,4630132.95689943,2,2015-02-14,57
"1051",449056.731175958,4630116.97516791,2,2015-04-15,57
"1421",449098.153500427,4630120.56167406,2,2015-05-22,57
"3501",449325.746362758,4630065.59437346,2,2015-12-16,57
"1201",451187.706899583,4624707.70361404,2,2015-04-30,58
"2871",451217.125925665,4624692.0278217,2,2015-10-14,58
"2923",451218.180504718,4624689.18037768,2,2015-10-19,58
"40",452983,4623076,2,2015-02-09,59
"62",452983,4623076,2,2015-03-03,59
"1182",452983,4623076,2,2015-04-28,59
"1562",452983,4623076,2,2015-06-05,59
"2102",452983,4623076,2,2015-07-29,59
"2121",452983,4623076,2,2015-07-31,59
"3411",452983,4623076,2,2015-12-07,59
"296",448590,4627294,2,2015-01-29,60
"361",448590,4627294,2,2015-02-05,60
"96",448590,4627294,2,2015-04-06,60
"144",448590,4627294,2,2015-05-24,60
"1632",448590,4627294,2,2015-06-12,60
"1981",448590,4627294,2,2015-07-17,60
"4",449743.443321272,4629993.45219579,2,2015-01-04,61
"53",449741.438274379,4630024.14665435,2,2015-02-22,61
"662",449726.030191194,4630054.43500867,2,2015-03-07,61
"712",449749.106162217,4630016.62692687,2,2015-03-12,61
"1492",449728.65517604,4630000.73413389,2,2015-05-29,61
"151",449745.910341269,4630035.91119276,2,2015-05-31,61
"2132",449751.658895997,4630060.69692409,2,2015-08-01,61
"2321",449734.927807753,4630034.64952741,2,2015-08-20,61
"304",449787.716201115,4630124.18848343,2,2015-10-31,61
"3141",449729.025064934,4630119.23443287,2,2015-11-10,61
"343",449755.24826153,4630185.77835506,2,2015-12-09,61
"782",450882,4627552,2,2015-03-19,62
"801",450882,4627552,2,2015-03-21,62
"1332",450882,4627552,2,2015-05-13,62
"2831",450882,4627552,2,2015-10-10,62
"2851",450882,4627552,2,2015-10-12,62
"3592",450882,4627552,2,2015-12-25,62
"610",453621.958378528,4622305.33322242,2,2015-01-06,63
"34",453698.407065588,4622394.56974327,2,2015-02-03,63
"384",453685.403829749,4622452.86351436,2,2015-02-07,63
"751",453695.279771565,4622522.11293873,2,2015-03-16,63
"81",453713.967194119,4622579.1565312,2,2015-03-22,63
"1183",453679.964126078,4622508.76814322,2,2015-04-28,63
"127",453695.811022639,4622507.36269416,2,2015-05-07,63
"147",453676.452299638,4622564.8267881,2,2015-05-27,63
"153",453636.798513384,4622596.35836444,2,2015-06-02,63
"2133",453578.954160248,4622634.44426414,2,2015-08-01,63
"2322",453585.758302611,4622554.07099731,2,2015-08-20,63
"2891",453447.954626767,4622692.18150341,2,2015-10-16,63
"3063",453450.21725172,4622657.31226489,2,2015-11-02,63
"360",453441.799940192,4622779.98197295,2,2015-12-26,63
"971",453112.604572319,4622690.24668506,2,2015-04-07,64
"1493",453031.132519426,4622540.57012428,2,2015-05-29,64
"211",452981.709780302,4622654.78548508,2,2015-07-30,64
"2271",452970.193947633,4622720.95795749,2,2015-08-15,64
"2471",452975.047399939,4622697.7008727,2,2015-09-04,64
"3121",452958.856030383,4622778.59272597,2,2015-11-08,64
"3311",452901.724287611,4622793.27496989,2,2015-11-27,64
"3583",452910.045319005,4622800.55315339,2,2015-12-24,64
"116",446679.195700421,4631796.47466858,2,2015-01-11,65
"611",446677.687609991,4631814.32599823,2,2015-03-02,65
"1422",446639.535441141,4631843.96644654,2,2015-05-22,65
"197",446685.705980242,4631812.19693768,2,2015-07-16,65
"2672",446535.566437062,4631749.0648785,2,2015-09-24,65
"323",446382.687034837,4631755.53396145,2,2015-11-19,65
"1373",447710.225810526,4623421.73949365,2,2015-05-17,66
"194",447800.402696754,4623623.00844915,2,2015-07-13,66
"202",447795.637826787,4623611.66763812,2,2015-07-21,66
"3131",447831.825176087,4623803.00244991,2,2015-11-09,66
"501",450248.253794528,4622491.39379532,2,2015-02-19,67
"89",450242.033020725,4622621.80556218,2,2015-03-30,67
"108",450228.278252251,4622625.81563134,2,2015-04-18,67
"1321",450223.476248719,4622616.59828931,2,2015-05-12,67
"2111",450174.122818639,4622645.91268727,2,2015-07-30,67
"2171",450178.416235661,4622628.67291879,2,2015-08-05,67
"1531",450893,4626320,2,2015-06-02,68
"201",450893,4626320,2,2015-07-20,68
"214",450893,4626320,2,2015-08-02,68
"235",450893,4626320,2,2015-08-23,68
"2892",450893,4626320,2,2015-10-16,68
"3041",450893,4626320,2,2015-10-31,68
"3213",450893,4626320,2,2015-11-17,68
"3541",450893,4626320,2,2015-12-20,68
"152",449721.364365698,4629618.10056848,2,2015-01-15,69
"1801",449783.456298773,4629792.69368125,2,2015-06-29,69
"1961",449733.336233507,4629822.19419272,2,2015-07-15,69
"363",450240.067570396,4627540.63869715,2,2015-02-05,70
