"x","y","state","date","id"
"348",450359.62149736,4626531.55844521,2,2015-12-14,14
"521",449896.892610113,4622887.15350508,2,2015-02-21,15
"55",449896.892610113,4622887.15350508,2,2015-02-24,15
"73",449843.104246147,4622881.74080788,2,2015-03-14,15
"112",449731.853149655,4622850.25507451,2,2015-04-22,15
"231",449856.388962846,4622998.66410506,2,2015-08-19,15
"12",453478,4623345,2,2015-01-12,16
"211",453478,4623345,2,2015-01-21,16
"522",453478,4623345,2,2015-02-21,16
"195",453478,4623345,2,2015-07-14,16
"289",453478,4623345,2,2015-10-16,16
"302",453478,4623345,2,2015-10-29,16
"3311",453478,4623345,2,2015-11-27,16
"523",448730.75898842,4624076.80428558,2,2015-02-21,17
"1121",448713.923457797,4623910.89644223,2,2015-04-22,17
"143",448673.256879281,4623924.04627205,2,2015-05-23,17
"1581",448645.218266531,4623876.28647943,2,2015-06-07,17
"159",448645.218266531,4623876.28647943,2,2015-06-08,17
"63",449152.658270091,4629274.07234513,2,2015-01-06,18
"312",449141.345457582,4629237.54854009,2,2015-01-31,18
"48",449134.5885909,4629333.14765326,2,2015-02-17,18
"711",449147.166811667,4629358.80774143,2,2015-03-12,18
"117",449140.444861743,4629306.08167954,2,2015-04-27,18
"122",449115.634693819,4629305.17228258,2,2015-05-02,18
"1341",449110.144964867,4629322.92935403,2,2015-05-14,18
"157",449095.074857172,4629240.06210274,2,2015-06-06,18
"2081",449146.558732249,4629480.54543935,2,2015-07-27,18
"230",449190.059091039,4629522.01050892,2,2015-08-18,18
"271",446825.969695496,4630429.76815272,2,2015-01-27,19
"28",446841.144859471,4630416.74070484,2,2015-01-28,19
"72",446909.354160736,4630564.28990328,2,2015-03-13,19
"74",446948.334331098,4630572.30053766,2,2015-03-15,19
"100",446869.762977849,4630579.51364957,2,2015-04-10,19
"129",446910.979409955,4630671.87470782,2,2015-05-09,19
"136",446893.454021462,4630670.09254637,2,2015-05-16,19
"1551",446919.008236881,4630670.20806573,2,2015-06-04,19
"287",446863.331375069,4630897.28917793,2,2015-10-14,19
"43",445366.410101273,4631660.08951927,2,2015-02-12,20
"46",445395.518979344,4631692.82534397,2,2015-02-15,20
"54",445399.441345694,4631679.7061267,2,2015-02-23,20
"189",445593.255010795,4631778.65654308,2,2015-07-08,20
"2471",445514.292410135,4631860.06169796,2,2015-09-04,20
"3561",445838.271026858,4631813.24834135,2,2015-12-22,20
"20",451231.468223865,4622692.94280122,2,2015-01-20,21
"66",451223.798546849,4622757.89003173,2,2015-03-07,21
"67",451223.798546849,4622757.89003173,2,2015-03-08,21
"144",451310.620883284,4622950.22181839,2,2015-05-24,21
"2131",451383.228523169,4622947.7848305,2,2015-08-01,21
"236",451356.591804195,4622973.64298667,2,2015-08-24,21
"320",451441.414607136,4623046.512067,2,2015-11-16,21
"392",449197.695449547,4625167.37930423,2,2015-02-08,22
"78",449299.490453291,4625038.5910496,2,2015-03-19,22
"98",449343.784908746,4625066.650133,2,2015-04-08,22
"111",449328.285483396,4625064.86797192,2,2015-04-21,22
"169",449392.369310809,4625097.79291829,2,2015-06-18,22
"241",449339.046582744,4625008.00012346,2,2015-08-29,22
"363",449441.344052016,4625110.24022062,2,2015-12-29,22
"64",446111.982718772,4631922.99363282,2,2015-01-06,23
"22",446095.563180549,4631858.48292267,2,2015-01-22,23
"59",446106.866253711,4631834.32828228,2,2015-02-28,23
"2141",446206.551893825,4631770.1102254,2,2015-08-02,23
"218",446249.014182374,4631768.7188631,2,2015-08-06,23
"2711",446301.19602075,4631771.77716298,2,2015-09-28,23
"3201",446459.065607474,4631771.04802666,2,2015-11-16,23
"7",449427.39538011,4625538.80242597,2,2015-01-07,24
"221",449499.33110601,4625510.17081829,2,2015-01-22,24
"731",449473.753550695,4625404.6259495,2,2015-03-14,24
"118",449375.224102329,4625402.03819654,2,2015-04-28,24
"1712",449382.103713577,4625456.0282506,2,2015-06-20,24
"296",449247.701943087,4625414.93029586,2,2015-10-23,24
"281",446736.869635643,4630579.26068725,2,2015-01-28,25
"41",446707.003778152,4630581.3820755,2,2015-02-10,25
"101",446896.094407749,4630516.4362934,2,2015-04-11,25
"164",446859.801746269,4630682.69989319,2,2015-06-13,25
"2641",446817.228518242,4630990.15383181,2,2015-09-21,25
"329",446847.616335528,4630999.54656959,2,2015-11-25,25
"24",445649.035057769,4631279.92699662,2,2015-01-24,26
"393",445645.048725447,4631306.56167458,2,2015-02-08,26
"524",445633.609449813,4631296.9169039,2,2015-02-21,26
"541",445633.609449813,4631296.9169039,2,2015-02-23,26
"147",445642.403809149,4631392.64741125,2,2015-05-27,26
"330",445814.881454842,4631583.47173762,2,2015-11-26,26
"11",446494.60367159,4631713.4673938,2,2015-01-11,27
"381",446434.869221368,4631703.64321328,2,2015-02-07,27
"461",446426.151712317,4631687.46927874,2,2015-02-15,27
"671",446440.715945959,4631727.089781,2,2015-03-08,27
"811",446441.445100614,4631723.21532155,2,2015-03-22,27
"141",446513.466097184,4631820.24692901,2,2015-05-21,27
"183",446395.132054775,4631774.08901519,2,2015-07-02,27
"259",446041.312882476,4631790.97558656,2,2015-09-16,27
"8",446773.271837973,4632191.64989049,2,2015-01-08,28
"113",446715.711483931,4632199.53700789,2,2015-01-11,28
"601",446799.129461609,4632170.42766233,2,2015-03-01,28
"712",446791.866578774,4632180.95181016,2,2015-03-12,28
"132",446853.12324865,4632079.67454715,2,2015-05-12,28
"324",446729.617567216,4632257.96862775,2,2015-11-20,28
"360",446736.555014223,4632216.61321456,2,2015-12-26,28
"29",448377.377388976,4630040.37925894,2,2015-01-29,29
"30",448374.348834151,4630020.60989234,2,2015-01-30,29
"90",448247.968151734,4630014.32882867,2,2015-03-31,29
"1291",448245.787616459,4629957.40976235,2,2015-05-09,29
"131",448232.008279813,4629942.91390496,2,2015-05-11,29
"153",448240.990317585,4630033.79289543,2,2015-06-02,29
"160",448254.040299837,4630088.15478889,2,2015-06-09,29
"246",448264.009099935,4630290.906478,2,2015-09-03,29
"313",448146.733810102,4630220.19462104,2,2015-11-09,29
"36",450866,4627568,2,2015-02-05,30
"172",450866,4627568,2,2015-06-21,30
"174",450866,4627568,2,2015-06-23,30
"351",450866,4627568,2,2015-12-17,30
"525",446007.573347558,4630975.49013538,2,2015-02-21,31
"1891",446292.872133084,4631114.73880056,2,2015-07-08,31
"193",446294.856624548,4631115.1466244,2,2015-07-12,31
"233",446301.109227854,4631138.98985889,2,2015-08-21,31
"26",449471.034748367,4625351.41751773,2,2015-01-26,32
"741",449341.24061451,4625337.66376735,2,2015-03-15,32
"99",449343.659031923,4625298.93351844,2,2015-04-09,32
"1361",449372.864261935,4625309.86973535,2,2015-05-16,32
"161",449386.759644262,4625255.46354516,2,2015-06-10,32
"232",449400.575829124,4625243.03885721,2,2015-08-20,32
"291",446587.506060424,4631478.71504527,2,2015-01-29,33
"314",446587.506060424,4631478.71504527,2,2015-01-31,33
"481",446609.777426107,4631416.695188,2,2015-02-17,33
"761",446588.768188684,4631514.89785343,2,2015-03-17,33
"912",446537.543054694,4631589.36239536,2,2015-04-01,33
"1571",446638.633658518,4631734.76397337,2,2015-06-06,33
"190",446639.014956642,4631748.90510441,2,2015-07-09,33
"217",446633.487983254,4631798.40687093,2,2015-08-05,33
"300",446703.205005674,4631834.04041976,2,2015-10-27,33
"304",446704.405497741,4631858.52723885,2,2015-10-31,33
"10",446492.344599879,4631246.64386516,2,2015-01-10,34
"23",446496.437565846,4631284.1476621,2,2015-01-23,34
"394",446498.349261458,4631418.15008259,2,2015-02-08,34
"462",446484.565983939,4631414.20839923,2,2015-02-15,34
"501",446485.961809715,4631441.73170632,2,2015-02-19,34
"83",446489.128451856,4631548.64859571,2,2015-03-24,34
"127",446483.097202334,4631505.82567489,2,2015-05-07,34
"168",446490.592048503,4631492.95058712,2,2015-06-17,34
"175",446492.453825455,4631492.151636,2,2015-06-24,34
"255",446509.444858155,4631447.36828395,2,2015-09-12,34
"265",446481.691881434,4631496.72406951,2,2015-09-22,34
"3141",446544.012219479,4631633.78883266,2,2015-11-10,34
"102",446107.787340857,4631437.9809631,2,2015-01-10,35
"32",446146.594270079,4631326.291688,2,2015-02-01,35
"901",446218.479377925,4631513.78520762,2,2015-03-31,35
"150",446124.606713164,4631511.81080808,2,2015-05-30,35
"3131",446045.060091937,4631474.07444616,2,2015-11-09,35
"316",446038.113979889,4631492.82948622,2,2015-11-12,35
"3481",446038.500286791,4631525.36530602,2,2015-12-14,35
"44",446609.569333601,4630894.53841932,2,2015-02-13,36
"88",446617.256184718,4630976.02411688,2,2015-03-29,36
"1271",446735.223420093,4631026.30967318,2,2015-05-07,36
"1292",446696.042222156,4631034.36161258,2,2015-05-09,36
"212",446642.824982647,4631059.92985273,2,2015-07-31,36
"284",446633.062760716,4630987.69827413,2,2015-10-11,36
"13",448100.337365924,4626513.43396133,2,2015-01-13,37
"283",448125.358522417,4626545.34692337,2,2015-01-28,37
"40",448153.972062595,4626572.58601072,2,2015-02-09,37
"881",448175.709194826,4626560.74207838,2,2015-03-29,37
"1342",448312.6677206,4626545.58715928,2,2015-05-14,37
"561",449731.442265192,4630531.16847699,2,2015-02-25,38
"85",449696.473193427,4630642.38973995,2,2015-03-26,38
"991",449674.452978026,4630682.07687673,2,2015-04-09,38
"1031",449668.063816699,4630654.77915879,2,2015-04-13,38
"1171",449631.479517648,4630652.6956538,2,2015-04-27,38
"176",449477.377576092,4630689.54741394,2,2015-06-25,38
"2551",449385.045196951,4630541.93882354,2,2015-09-12,38
"2691",449425.705859279,4630596.27876113,2,2015-09-26,38
"3621",449365.340400015,4630467.92215505,2,2015-12-28,38
"531",447373,4624086,2,2015-02-22,39
"1122",447373,4624086,2,2015-04-22,39
"1621",447373,4624086,2,2015-06-11,39
"262",447373,4624086,2,2015-09-19,39
"163",447874.674603776,4623713.00113661,2,2015-01-16,40
"315",447869.461918939,4623722.56011352,2,2015-01-31,40
"591",447791.774362865,4623693.34225559,2,2015-02-28,40
"602",447784.828250817,4623712.09729565,2,2015-03-01,40
"742",447847.848382169,4623724.56966561,2,2015-03-15,40
"1032",447978.429817839,4623695.74771171,2,2015-04-13,40
"203",447932.545163519,4623589.07898796,2,2015-07-22,40
"2461",448000.004512652,4623495.11254207,2,2015-09-03,40
"2642",448026.18839236,4623474.81515777,2,2015-09-21,40
"276",448041.203031182,4623535.10959676,2,2015-10-03,40
"372",448469.037396349,4628395.90791134,2,2015-02-06,41
"199",448703.737956125,4628390.76167801,2,2015-07-18,41
"205",448705.98431228,4628376.09818302,2,2015-07-24,41
"347",448777.374031292,4628613.75461485,2,2015-12-13,41
"202",446927.787555842,4631960.2112983,2,2015-01-20,42
"751",446859.142623625,4631981.61658871,2,2015-03-16,42
"902",446757.084209797,4631978.51224404,2,2015-03-31,42
"1221",446720.771113497,4631993.78864754,2,2015-05-02,42
"1741",446732.543394529,4631953.89928563,2,2015-06-23,42
"3312",446589.537782433,4632014.64408373,2,2015-11-27,42
"3381",446586.901408578,4631989.29528161,2,2015-12-04,42
"133",449305.922336702,4625127.27871645,2,2015-01-13,43
"361",449395.280134493,4625454.93027841,2,2015-12-27,43
"242",449891.161584138,4622896.74146989,2,2015-01-24,44
"364",449887.150184866,4622900.0586733,2,2015-02-05,44
"482",449810.331968335,4622950.48023246,2,2015-02-17,44
"821",449723.652475232,4622896.52079896,2,2015-03-23,44
"981",449787.016561673,4622931.97343264,2,2015-04-08,44
"1713",449711.651436615,4622963.77782833,2,2015-06-20,44
"3471",449730.064943291,4622895.05466998,2,2015-12-13,44
"95",447305.648329748,4632891.14347113,2,2015-01-09,45
"234",447263.68576751,4632892.52567445,2,2015-01-23,45
"25",447282.768551638,4632898.51294009,2,2015-01-25,45
"2621",447033.155472582,4632596.61655486,2,2015-09-19,45
"452",449406.675132907,4628075.57517461,2,2015-02-14,46
"47",449426.572519504,4628073.55180943,2,2015-02-16,46
"611",449417.653459308,4628079.68722328,2,2015-03-02,46
"1111",449411.323915506,4628215.20784843,2,2015-04-21,46
"2171",449323.919630601,4628355.64343307,2,2015-08-05,46
"245",449270.585377297,4628420.47277674,2,2015-09-02,46
"352",449274.368133645,4628353.70001185,2,2015-12-18,46
"272",447363.53164114,4631783.06751882,2,2015-01-27,47
"292",447363.429027737,4631781.0441554,2,2015-01-29,47
"275",447387.900300425,4631840.95490552,2,2015-10-02,47
"204",449248.666407271,4624952.96125636,2,2015-01-20,48
"34",449248.536380422,4624968.33959388,2,2015-02-03,48
"931",449228.954016734,4624909.46207062,2,2015-04-03,48
"108",449236.198676741,4624903.4174728,2,2015-04-18,48
"114",449233.170121916,4624883.6481062,2,2015-04-24,48
"123",449249.409711202,4624838.99246464,2,2015-05-03,48
"15",449102.98481823,4624622.47371986,2,2015-01-15,49
"224",449104.590989023,4624632.95829827,2,2015-01-22,49
"235",449104.590989023,4624632.95829827,2,2015-01-23,49
"831",449088.394087513,4624636.30087816,2,2015-03-24,49
"992",449082.525072318,4624691.73113105,2,2015-04-09,49
"2431",449209.083057374,4624693.76403988,2,2015-08-31,49
"2712",449140.594287593,4624743.64412335,2,2015-09-28,49
"3021",449200.563625717,4624685.51128516,2,2015-10-29,49
"343",449210.577421036,4624589.60910804,2,2015-12-09,49
"215",449513.373102866,4623260.59636433,2,2015-01-21,50
"237",449513.373102866,4623260.59636433,2,2015-01-23,50
"317",449517.968983946,4623256.65092958,2,2015-01-31,50
"1001",449626.013450771,4623379.49423138,2,2015-04-10,50
"2241",449417.48373501,4623513.74603827,2,2015-08-12,50
"278",449406.085078939,4623396.04931608,2,2015-10-05,50
"3472",449359.176257989,4623279.39573228,2,2015-12-13,50
"502",445666.486592815,4631960.52241613,2,2015-02-19,51
"732",445584.358113441,4632055.61991007,2,2015-03-14,51
"762",445640.010617796,4632033.93934929,2,2015-03-17,51
"290",445705.53924324,4632144.72891798,2,2015-10-17,51
"19",446854.412384646,4630824.02687053,2,2015-01-19,52
"206",446854.412384646,4630824.02687053,2,2015-01-20,52
"1231",446793.868267286,4630839.07800874,2,2015-05-03,52
"2432",446815.797888279,4630824.22713615,2,2015-08-31,52
"327",446687.306189276,4630834.55661434,2,2015-11-23,52
"216",449813.372899025,4622976.54005149,2,2015-01-21,53
"733",449850.900865204,4622997.30850701,2,2015-03-14,53
"80",449855.61425781,4622995.00142595,2,2015-03-21,53
"932",449865.303568739,4623039.96735933,2,2015-04-03,53
"107",449863.966324468,4623008.747737,2,2015-04-17,53
"1631",449983.280463198,4623100.96594682,2,2015-06-12,53
"710",449079.525000368,4625186.07028915,2,2015-01-07,54
"84",449079.525000368,4625186.07028915,2,2015-01-08,54
"244",449084.084772882,4625171.9036208,2,2015-01-24,54
"251",449283.561792677,4625360.21057574,2,2015-09-08,54
"104",449871.573348642,4627070.76242236,2,2015-01-10,55
"592",449920.249114629,4627158.45265557,2,2015-02-28,55
"1411",449835.656150656,4627094.54482523,2,2015-05-21,55
"170",449909.089305895,4627086.01607773,2,2015-06-19,55
"2511",449985.460004639,4627139.10714735,2,2015-09-08,55
"2622",449941.072087029,4627149.57726431,2,2015-09-19,55
"3022",449921.35362767,4627226.61980042,2,2015-10-29,55
"3611",450023.526497868,4627130.51449827,2,2015-12-27,55
"321",451461.948883401,4624465.96650003,2,2015-02-01,56
"921",451473.40002719,4624309.51550947,2,2015-04-02,56
"128",451462.672402912,4624292.96104422,2,2015-05-08,56
"1742",451479.462998676,4624295.16201702,2,2015-06-23,56
"2623",451436.050746783,4624145.81889914,2,2015-09-19,56
"309",451362.248488362,4624056.6157996,2,2015-11-05,56
"354",451353.952917939,4623933.21228899,2,2015-12-20,56
"1010",445989.171112939,4631596.67586039,2,2015-01-10,57
"353",445895.178674375,4631654.54244092,2,2015-02-04,57
"1041",445992.696314887,4631823.99143996,2,2015-04-14,57
"1112",445984.117477216,4631826.47417162,2,2015-04-21,57
"254",446002.88115363,4631732.79542534,2,2015-09-11,57
"3431",446119.367091591,4631950.00288512,2,2015-12-09,57
"365",446116.894982449,4631815.95858598,2,2015-12-31,57
"322",449113.595406943,4624359.99364959,2,2015-02-01,58
"651",449114.946569971,4624336.61679561,2,2015-03-06,58
"68",449113.706465898,4624335.01471315,2,2015-03-09,58
"771",449114.037818608,4624398.41897776,2,2015-03-18,58
"1232",449172.413683843,4624330.60749185,2,2015-05-03,58
"1671",449141.6014397,4624445.92727055,2,2015-06-16,58
"239",449176.989875898,4624312.72797623,2,2015-08-27,58
"210",452056,4623420,2,2015-01-02,59
"277",452056,4623420,2,2015-01-27,59
"301",452056,4623420,2,2015-01-30,59
"70",452056,4623420,2,2015-03-11,59
"922",452056,4623420,2,2015-04-02,59
"1611",452056,4623420,2,2015-06-10,59
"2512",452056,4623420,2,2015-09-08,59
"2761",452056,4623420,2,2015-10-03,59
"3441",452056,4623420,2,2015-12-10,59
"33",450163.625415127,4624943.98586677,2,2015-01-03,60
"263",450152.307771469,4625050.76525146,2,2015-01-26,60
"471",450155.205817482,4625002.57787853,2,2015-02-16,60
"532",450159.801694515,4625032.57821014,2,2015-02-22,60
"562",450165.105141997,4625053.06133318,2,2015-02-25,60
"1021",450159.897426388,4625169.95757831,2,2015-04-12,60
"125",450157.885235164,4625270.88933209,2,2015-05-05,60
"1331",450150.178797563,4625217.36505869,2,2015-05-13,60
"1632",450148.666613717,4625189.16255114,2,2015-06-12,60
"1901",450156.553153863,4625241.93493181,2,2015-07-09,60
"240",450136.148426885,4625272.46030434,2,2015-08-28,60
"2651",450152.05897805,4625291.47037248,2,2015-09-22,60
"2961",450079.702052938,4625352.43276638,2,2015-10-23,60
"3491",450100.469903698,4625267.30766372,2,2015-12-15,60
"3651",450097.56647782,4625205.61572908,2,2015-12-31,60
"219",446626.855309808,4632022.45540497,2,2015-01-21,61
"441",446576.971379616,4631969.04405132,2,2015-02-13,61
"511",446598.725012656,4631949.14683027,2,2015-02-20,61
"951",446579.443957461,4632005.17584615,2,2015-04-05,61
"140",446643.715009579,4631944.8309788,2,2015-05-20,61
"1743",446627.594457756,4631947.4466292,2,2015-06-23,61
"2121",446588.056709155,4632005.04463664,2,2015-07-31,61
"3301",446599.787563744,4632029.3957932,2,2015-11-26,61
"3442",446600.86949708,4632085.88492177,2,2015-12-10,61
"401",450269.4203376,4629081.29163936,2,2015-02-09,62
"526",450282.122245924,4629138.83168767,2,2015-02-21,62
"812",450272.688940886,4629069.80959333,2,2015-03-22,62
"2971",450279.540029229,4628808.8043522,2,2015-10-24,62
"3271",450186.520010036,4628855.34025605,2,2015-11-23,62
"345",450205.966047275,4628954.44892015,2,2015-12-11,62
"411",448437.102546833,4629872.55208652,2,2015-02-10,63
"512",448438.174212744,4629851.4206848,2,2015-02-20,63
"832",448437.837868995,4629859.70188433,2,2015-03-24,63
"156",448441.905727318,4629900.00009839,2,2015-06-05,63
"1714",448456.978616385,4629941.09559257,2,2015-06-20,63
"2311",448440.778414838,4629941.53531774,2,2015-08-19,63
"298",448459.410064308,4630096.85635822,2,2015-10-25,63
"306",448432.415514918,4630091.3088392,2,2015-11-02,63
"325",448586.538671693,4630119.50356986,2,2015-11-21,63
"583",446976.976955645,4631841.8239111,2,2015-02-27,64
"593",446957.386356676,4631837.7979414,2,2015-02-28,64
"882",447002.008213292,4631777.04840287,2,2015-03-29,64
"1412",447037.370971762,4631807.73708092,2,2015-05-21,64
"188",446990.989835387,4631724.759168,2,2015-07-07,64
"1981",446909.417729418,4631776.54493201,2,2015-07-17,64
"124",450898,4627377,2,2015-01-12,65
"721",450898,4627377,2,2015-03-13,65
"1172",450898,4627377,2,2015-04-27,65
"2871",450898,4627377,2,2015-10-14,65
"3581",450898,4627377,2,2015-12-24,65
"14",445993.998007336,4632119.42753703,2,2015-01-14,66
"323",446029.494390918,4632134.47139083,2,2015-02-01,66
"621",446076.340166486,4632196.5489493,2,2015-03-03,66
"1061",445935.897770392,4632125.78629512,2,2015-04-16,66
"1441",445898.381523106,4632054.68390623,2,2015-05-24,66
"151",445870.048695365,4632050.81446313,2,2015-05-31,66
"3511",445950.154024641,4631989.64249114,2,2015-12-17,66
"303",448947.30313571,4623266.15310766,2,2015-01-30,67
"563",448954.318987213,4623271.24422228,2,2015-02-25,67
"1744",449025.246335363,4623311.44085015,2,2015-06-23,67
"97",449315.741756129,4624356.09157113,2,2015-01-09,68
"115",449334.824541327,4624350.10430889,2,2015-01-11,68
"551",449364.587669469,4624491.08819463,2,2015-02-24,68
"1002",449455.62832797,4624593.57045624,2,2015-04-10,68
"1612",449493.474655266,4624679.48427364,2,2015-06-10,68
"1991",449499.448040375,4624804.19445175,2,2015-07-18,68
"2351",449504.340195683,4624844.41419498,2,2015-08-23,68
"3482",449425.369522647,4624751.35221868,2,2015-12-14,68
"341",448671.201770249,4630746.1457211,2,2015-02-03,69
"366",448688.456935479,4630781.32277997,2,2015-02-05,69
"382",448688.456935479,4630781.32277997,2,2015-02-07,69
"110",448648.380443858,4630964.82025788,2,2015-04-20,69
"130",448653.986310168,4630955.40128255,2,2015-05-10,69
"1902",448656.240226931,4630877.0408368,2,2015-07-09,69
"4",447272.793157835,4633527.17379324,2,2015-01-04,70
"2710",447310.27100841,4633399.14826288,2,2015-01-27,70
"841",447365.151835869,4633153.73198694,2,2015-03-25,70
"1091",447353.55349619,4633150.77782674,2,2015-04-19,70
