"x","y","state","date","id"
"161",445444.989205095,4632150.69856868,2,2015-06-10,45
"2981",445570.968468327,4632295.81707683,2,2015-10-25,45
"3571",445607.051622256,4632175.13741275,2,2015-12-23,45
"362",447454.643943424,4627239.97820845,2,2015-02-05,46
"382",447456.628435035,4627239.57038532,2,2015-02-07,46
"491",447465.7312335,4627242.31300529,2,2015-02-18,46
"87",447538.279580679,4627354.44771714,2,2015-03-28,46
"243",447544.112246402,4627572.66671531,2,2015-08-31,46
"305",447522.140177101,4627555.27954662,2,2015-11-01,46
"324",447521.838661458,4627612.29928813,2,2015-11-20,46
"244",453481,4622500,2,2015-01-24,47
"512",453481,4622500,2,2015-02-20,47
"1933",453481,4622500,2,2015-07-12,47
"2901",453481,4622500,2,2015-10-17,47
"3361",453481,4622500,2,2015-12-02,47
"308",448987.23545051,4625773.23036915,2,2015-01-30,48
"1031",449054.332032865,4625959.84229483,2,2015-04-13,48
"2141",449055.293435243,4625770.50412495,2,2015-08-02,48
"230",449027.836702547,4625847.96697475,2,2015-08-18,48
"2961",449038.194526092,4625780.18313107,2,2015-10-23,48
"123",451360.042866571,4627865.08926968,2,2015-01-12,49
"14",451346.676756902,4627876.56369575,2,2015-01-14,49
"151",451346.676756902,4627876.56369575,2,2015-01-15,49
"341",451266.907885744,4627951.76534198,2,2015-02-03,49
"584",451203.764602257,4628051.38742293,2,2015-02-27,49
"792",451249.82481463,4627974.10369366,2,2015-03-20,49
"1263",451245.03297784,4627920.94652289,2,2015-05-06,49
"1852",451289.28659888,4627898.82277844,2,2015-07-04,49
"2012",451351.166937051,4627855.04775053,2,2015-07-20,49
"234",451326.912437824,4627967.33927233,2,2015-08-22,49
"260",451317.565602766,4628037.30789302,2,2015-09-17,49
"353",451248.414231754,4627992.04614496,2,2015-12-19,49
"3591",451231.63900101,4628014.04100037,2,2015-12-25,49
"501",448578.45070746,4630203.04945229,2,2015-02-19,50
"98",448659.539627388,4630200.94194479,2,2015-04-08,50
"1101",448686.76290464,4630168.03361662,2,2015-04-20,50
"2171",448768.720013563,4630264.1846485,2,2015-08-05,50
"277",448789.062546799,4630255.71023018,2,2015-10-04,50
"342",449675.568851861,4628060.20866179,2,2015-02-03,51
"513",449666.952215425,4628085.96529795,2,2015-02-20,51
"78",449617.109270816,4627943.11910531,2,2015-03-19,51
"813",449644.999935001,4627967.06246321,2,2015-03-22,51
"923",449658.523965374,4627976.23821103,2,2015-04-02,51
"1092",449692.906988422,4628049.59290792,2,2015-04-19,51
"2503",449590.750501781,4627978.16652508,2,2015-09-07,51
"270",449612.265127728,4627961.57391803,2,2015-09-27,51
"152",447504.273981513,4627536.86910135,2,2015-01-15,52
"541",447501.055813601,4627632.57566815,2,2015-02-23,52
"585",447526.457526688,4627595.62003902,2,2015-02-27,52
"94",447540.441059911,4627640.01044829,2,2015-04-04,52
"102",447596.339794178,4627632.31370093,2,2015-04-12,52
"106",447577.165730028,4627559.23702378,2,2015-04-16,52
"1181",447588.771640204,4627535.96927325,2,2015-04-28,52
"1341",447565.158905803,4627551.3365502,2,2015-05-14,52
"247",447533.594385095,4627590.27354528,2,2015-09-04,52
"10",448945.822073047,4628228.76361433,2,2015-01-10,53
"1110",448945.822073047,4628228.76361433,2,2015-01-11,53
"31",448919.975826357,4628233.9047939,2,2015-01-31,53
"451",448864.593941625,4628202.09883844,2,2015-02-14,53
"554",448854.646709548,4628203.65436394,2,2015-02-24,53
"1501",448720.992153499,4628157.49089996,2,2015-05-30,53
"2572",448633.065732847,4628189.75618409,2,2015-09-14,53
"354",448531.074838069,4623816.52757618,2,2015-02-04,54
"402",448523.971381264,4623883.17337437,2,2015-02-09,54
"423",448503.971381264,4623883.17337611,2,2015-02-11,54
"1231",448542.317104646,4623777.73752692,2,2015-05-03,54
"2631",448663.768086323,4623653.99110653,2,2015-09-20,54
"2941",448641.677947105,4623619.73294772,2,2015-10-21,54
"2971",448668.10160012,4623565.86467727,2,2015-10-24,54
"3010",450010,4627184,2,2015-01-30,55
"432",450010,4627184,2,2015-02-12,55
"664",450010,4627184,2,2015-03-07,55
"691",450010,4627184,2,2015-03-10,55
"814",450010,4627184,2,2015-03-22,55
"861",450010,4627184,2,2015-03-27,55
"962",450010,4627184,2,2015-04-06,55
"1021",450010,4627184,2,2015-04-12,55
"1212",450010,4627184,2,2015-05-01,55
"1282",450010,4627184,2,2015-05-08,55
"2031",450010,4627184,2,2015-07-22,55
"3241",450010,4627184,2,2015-11-20,55
"3421",450010,4627184,2,2015-12-08,55
"182",449360.535409415,4629747.07297501,2,2015-01-18,56
"492",449346.745883866,4629612.19053948,2,2015-02-18,56
"531",449351.22960507,4629544.19072662,2,2015-02-22,56
"95",449341.20070316,4629578.41495442,2,2015-04-05,56
"229",449280.263235674,4629436.68940805,2,2015-08-17,56
"2352",449290.589346223,4629460.50925252,2,2015-08-23,56
"3101",449423.235763614,4629391.18177626,2,2015-11-06,56
"393",451577.539372038,4623594.03183142,2,2015-02-08,57
"403",451577.539372038,4623594.03183142,2,2015-02-09,57
"793",451625.557296073,4623527.41944274,2,2015-03-20,57
"1061",451639.157182595,4623520.4070862,2,2015-04-16,57
"248",451573.41418383,4623601.89131997,2,2015-09-05,57
"3621",451545.960294823,4623606.38036262,2,2015-12-28,57
"56",450467.633897255,4623685.75134267,2,2015-01-05,58
"8",450456.546798096,4623700.76293206,2,2015-01-08,58
"99",450456.546798096,4623700.76293206,2,2015-01-09,58
"683",450535.944452559,4623676.85221514,2,2015-03-09,58
"76",450581.518543552,4623714.57767646,2,2015-03-17,58
"891",450590.633215156,4623694.61898534,2,2015-03-30,58
"1264",450529.950573937,4623688.85988027,2,2015-05-06,58
"195",450471.157275145,4623658.08546883,2,2015-07-14,58
"3362",450459.871076853,4623614.00152242,2,2015-12-02,58
"154",449367.605886722,4622602.07290645,2,2015-01-15,59
"404",449388.196057868,4622516.60874848,2,2015-02-09,59
"412",449369.816901763,4622508.72163108,2,2015-02-10,59
"815",449311.61969395,4622515.11798894,2,2015-03-22,59
"1701",449495.218393938,4622739.64994439,2,2015-06-19,59
"204",449482.880594161,4622819.24114465,2,2015-07-23,59
"2641",449459.045947156,4622963.20753723,2,2015-09-21,59
"120",446923.710357306,4630683.48644096,2,2015-01-01,60
"141",446921.362581372,4630732.10631464,2,2015-01-14,60
"3221",446455.365200768,4630843.28286281,2,2015-11-18,60
"3351",446446.274646086,4630868.33354881,2,2015-12-01,60
"371",449305.853398053,4631129.51930812,2,2015-02-06,61
"493",449238.627898719,4631102.73358937,2,2015-02-18,61
"555",449192.729958353,4631117.7249675,2,2015-02-24,61
"561",449176.314690305,4631106.29960208,2,2015-02-25,61
"1141",449056.155569621,4631077.28815852,2,2015-04-24,61
"173",449049.940651314,4631114.65956467,2,2015-06-22,61
"413",447946.432934475,4625777.38065648,2,2015-01-04,62
"1283",448044.216196569,4625953.61883379,2,2015-05-08,62
"1361",448027.206450642,4625891.84786273,2,2015-05-16,62
"206",448167.209084989,4625968.37311672,2,2015-07-25,62
"2811",448142.201318907,4626177.98937656,2,2015-10-08,62
"284",448149.240335629,4626157.40225992,2,2015-10-11,62
"3011",448141.092696291,4626244.27279676,2,2015-10-28,62
"532",451265.209810829,4623001.24411708,2,2015-02-22,63
"542",451265.209810829,4623001.24411708,2,2015-02-23,63
"1013",451272.997111185,4622914.88755147,2,2015-04-11,63
"1213",451264.494444598,4622929.44965701,2,2015-05-01,63
"1291",451265.860732522,4622991.23519402,2,2015-05-09,63
"1831",451227.940120829,4623050.69468221,2,2015-07-02,63
"2341",451130.262877106,4623065.06476678,2,2015-08-22,63
"311",445151.239150181,4632321.21323375,2,2015-01-03,64
"414",445144.293047076,4632302.45819039,2,2015-01-04,64
"405",445326.132172124,4632328.12905738,2,2015-02-09,64
"494",445349.081332486,4632297.41660908,2,2015-02-18,64
"177",445563.434719951,4632102.41242659,2,2015-06-26,64
"2812",445457.214098753,4632112.6839572,2,2015-10-08,64
"3012",445464.245994301,4632194.48794742,2,2015-10-28,64
"343",449668.7523713,4623459.61439644,2,2015-02-03,65
"471",449630.778101915,4623349.82858119,2,2015-02-16,65
"138",449675.797559705,4623197.9263684,2,2015-05-18,65
"3541",449576.654011646,4623282.8425407,2,2015-12-20,65
"3013",447442.288783793,4633726.40411706,2,2015-01-30,66
"415",447526.203468053,4633724.77342405,2,2015-02-10,66
"424",447538.445588732,4633708.95791011,2,2015-02-11,66
"574",447455.591093404,4633564.74222423,2,2015-02-26,66
"712",447453.193624683,4633534.03206674,2,2015-03-12,66
"137",447421.642525303,4633389.39709698,2,2015-05-17,66
"312",446517.810421948,4630495.0564413,2,2015-01-03,67
"59",446498.219822979,4630491.0304716,2,2015-01-05,67
"1114",446495.015829296,4630496.17080389,2,2015-01-11,67
"245",446498.626517194,4630482.55639916,2,2015-01-24,67
"2942",446556.307980485,4630538.47911926,2,2015-10-21,67
"349",446544.36414173,4630609.79937609,2,2015-12-15,67
"383",449442.674777471,4625153.14239716,2,2015-02-07,68
"1723",449384.075199962,4625190.70359897,2,2015-06-21,68
