"x","y","state","date","id"
"254",446692.531040521,4632645.45665213,2,2015-09-11,8
"316",446856.436094107,4632749.81441716,2,2015-11-12,8
"63",448761.119358203,4624145.08591951,2,2015-03-04,9
"1041",448836.432134679,4624180.53751656,2,2015-04-14,9
"1051",448836.432134679,4624180.53751656,2,2015-04-15,9
"106",448836.432134679,4624180.53751656,2,2015-04-16,9
"153",448842.539558262,4624042.94808814,2,2015-06-02,9
"1541",448842.539558262,4624042.94808814,2,2015-06-03,9
"123",447343.33325004,4631389.24466535,2,2015-05-03,10
"260",447310.1014965,4631520.02069402,2,2015-09-17,10
"280",447313.296302866,4631513.2821181,2,2015-10-07,10
"281",447314.309280866,4631533.25644851,2,2015-10-08,10
"332",449069.115163393,4631521.38381684,2,2015-02-02,11
"34",449069.115163393,4631521.38381684,2,2015-02-03,11
"113",448865.642193089,4631396.40633585,2,2015-04-23,11
"114",448865.642193089,4631396.40633585,2,2015-04-24,11
"115",448865.642193089,4631396.40633585,2,2015-04-25,11
"185",448788.363737253,4631391.58953533,2,2015-07-04,11
"315",448838.589760928,4631267.18731612,2,2015-11-11,11
"186",445654.355440915,4632042.9747037,2,2015-07-05,12
"187",445674.252827512,4632040.95133853,2,2015-07-06,12
"297",445768.678312216,4632074.81778974,2,2015-10-24,12
"298",445786.165242704,4632084.5238323,2,2015-10-25,12
"356",445845.323554934,4632152.61051552,2,2015-12-22,12
"10",446016.828597427,4631937.92669486,2,2015-01-10,13
"27",445985.349749214,4631927.35599055,2,2015-01-27,13
"28",445985.349749214,4631927.35599055,2,2015-01-28,13
"73",445901.861763403,4631870.8966637,2,2015-03-14,13
"74",445901.861763403,4631870.8966637,2,2015-03-15,13
"116",445753.440807674,4631991.20968681,2,2015-04-26,13
"117",445737.025539626,4632002.63505223,2,2015-04-27,13
"118",445720.610271578,4632014.06041765,2,2015-04-28,13
"184",445730.280840771,4632000.99641205,2,2015-07-03,13
"364",445719.799627349,4631938.59922364,2,2015-12-30,13
"1542",445575.588556809,4631675.91808007,2,2015-06-03,14
"255",445471.765819468,4631783.71201338,2,2015-09-12,14
"313",445433.143927444,4631669.24351853,2,2015-11-09,14
"314",445433.143927444,4631669.24351853,2,2015-11-10,14
"3311",445446.675384559,4631636.00079773,2,2015-11-27,14
"20",447036.567160265,4632690.9588872,2,2015-01-20,15
"631",447134.064908074,4632704.23762177,2,2015-03-04,15
"64",447139.07795451,4632723.59916523,2,2015-03-05,15
"65",447144.091000946,4632742.9607087,2,2015-03-06,15
"66",447149.104047382,4632762.32225217,2,2015-03-07,15
"67",447157.91192744,4632780.27834442,2,2015-03-08,15
"68",447166.719807497,4632798.23443667,2,2015-03-09,15
"69",447171.732853933,4632817.59598014,2,2015-03-10,15
"70",447176.745900369,4632836.9575236,2,2015-03-11,15
"307",447165.244656528,4632792.8384601,2,2015-11-03,15
"333",447202.486023311,4632845.00571991,2,2015-11-29,15
"339",447248.781924277,4632867.97011987,2,2015-12-05,15
"45",449871.08303854,4629483.84192042,2,2015-02-14,16
"46",449871.08303854,4629483.84192042,2,2015-02-15,16
"71",449910.777802544,4629530.83355474,2,2015-03-12,16
"100",449966.169252681,4629535.39064102,2,2015-04-10,16
"1042",449984.341879197,4629581.46843254,2,2015-04-14,16
"1441",450038.524626848,4629445.28237347,2,2015-05-24,16
"145",450038.524626848,4629445.28237347,2,2015-05-25,16
"146",450038.524626848,4629445.28237347,2,2015-05-26,16
"210",450117.579611782,4629517.04725116,2,2015-07-29,16
"50",448659.388227744,4630608.80769532,2,2015-02-19,17
"1871",448627.47190886,4630738.23553798,2,2015-07-06,17
"3161",448621.846676319,4630984.89910746,2,2015-11-12,17
"317",448621.846676319,4630984.89910746,2,2015-11-13,17
"318",448621.846676319,4630984.89910746,2,2015-11-14,17
"3",449149.980171795,4625154.98937259,2,2015-01-03,18
"4",449169.877558391,4625152.96600741,2,2015-01-04,18
"2041",449220.939772514,4625167.07342895,2,2015-07-23,18
"232",449236.91898005,4625253.98516929,2,2015-08-20,18
"340",449422.899747849,4625324.04637792,2,2015-12-06,18
"322",449294.612575664,4628529.00066528,2,2015-02-01,19
"334",449294.612575664,4628529.00066528,2,2015-02-02,19
"1001",449165.214332827,4628548.37266967,2,2015-04-10,19
"344",449044.358451964,4628528.08973441,2,2015-12-10,19
"345",449044.358451964,4628528.08973441,2,2015-12-11,19
"346",449044.358451964,4628528.08973441,2,2015-12-12,19
"9",449819.633395577,4622516.99808508,2,2015-01-09,20
"101",449819.633395577,4622516.99808508,2,2015-01-10,20
"11",449819.633395577,4622516.99808508,2,2015-01-11,20
"681",449822.681629395,4622577.82287977,2,2015-03-09,20
"1043",449839.273404628,4622569.48325497,2,2015-04-14,20
"355",449731.963216787,4622851.36936946,2,2015-12-21,20
"359",449720.560995175,4622859.30554751,2,2015-12-25,20
"360",449720.560995175,4622859.30554751,2,2015-12-26,20
"361",449720.560995175,4622859.30554751,2,2015-12-27,20
"130",449663.385114461,4629381.20831434,2,2015-05-10,21
"136",449725.776258537,4629397.8323352,2,2015-05-16,21
"192",449819.097407406,4629442.68417495,2,2015-07-11,21
"183",448057.243067258,4627570.11988418,2,2015-07-02,22
"3171",447992.230710099,4627570.73443436,2,2015-11-13,22
"265",453106.498513302,4622956.18375808,2,2015-09-22,23
"266",453106.498513302,4622956.18375808,2,2015-09-23,23
"320",453179.371312413,4622965.3344534,2,2015-11-16,23
"18",448336.029462512,4626660.1288534,2,2015-01-18,24
"19",448336.029462512,4626660.1288534,2,2015-01-19,24
"371",448357.368262446,4626712.75708306,2,2015-02-06,24
"671",448365.952126133,4626689.32874119,2,2015-03-08,24
"172",448219.251273105,4626912.48148051,2,2015-06-21,24
"173",448224.264319541,4626931.84302398,2,2015-06-22,24
"174",448233.072199599,4626949.79911623,2,2015-06-23,24
"175",448245.314318392,4626965.61463163,2,2015-06-24,24
"176",448245.314318392,4626965.61463163,2,2015-06-25,24
"177",448245.314318392,4626965.61463163,2,2015-06-26,24
"178",448245.314318392,4626965.61463163,2,2015-06-27,24
"229",448258.546153736,4626972.50477603,2,2015-08-17,24
"230",448258.546153736,4626972.50477603,2,2015-08-18,24
"3151",448273.657618368,4626939.69394282,2,2015-11-11,24
"3162",448288.832782343,4626926.66649494,2,2015-11-12,24
"3172",448304.007946318,4626913.63904706,2,2015-11-13,24
"3181",448304.007946318,4626913.63904706,2,2015-11-14,24
"319",448304.007946318,4626913.63904706,2,2015-11-15,24
"327",448280.932271553,4626929.14351797,2,2015-11-23,24
"16",450360.258665142,4629194.95478935,2,2015-01-16,25
"17",450360.258665142,4629194.95478935,2,2015-01-17,25
"181",450346.479328496,4629209.45064675,2,2015-01-18,25
"191",450346.479328496,4629209.45064675,2,2015-01-19,25
"201",450346.479328496,4629209.45064675,2,2015-01-20,25
"56",450262.392631999,4629162.44554156,2,2015-02-25,25
"57",450262.392631999,4629162.44554156,2,2015-02-26,25
"120",450268.439321344,4629099.709496,2,2015-04-30,25
"121",450268.439321344,4629099.709496,2,2015-05-01,25
"122",450268.439321344,4629099.709496,2,2015-05-02,25
"267",450397.995678525,4629074.47098441,2,2015-09-24,25
"2951",450450.996068011,4629026.66105952,2,2015-10-22,25
"31",448473.708640608,4626701.42148255,2,2015-01-03,26
"41",448485.950759401,4626717.23699795,2,2015-01-04,26
"51",448485.950759401,4626717.23699795,2,2015-01-05,26
"6",448485.950759401,4626717.23699795,2,2015-01-06,26
"901",448622.743847382,4626688.05415837,2,2015-03-31,26
"301",448475.430687249,4626705.02724727,2,2015-10-28,26
"302",448476.443665249,4626725.00157768,2,2015-10-29,26
"701",449481.335526631,4622799.05034233,2,2015-03-11,27
"711",449481.335526631,4622799.05034233,2,2015-03-12,27
"200",449536.046482286,4622730.79340762,2,2015-07-19,27
"211",449534.691765783,4622735.43894516,2,2015-07-30,27
"225",449470.170012067,4622738.48199003,2,2015-08-13,27
"2671",449495.169660245,4622720.30521582,2,2015-09-24,27
"268",449476.79050414,4622712.41809842,2,2015-09-25,27
"269",449457.199905171,4622708.39212872,2,2015-09-26,27
"270",449457.199905171,4622708.39212872,2,2015-09-27,27
"271",449457.199905171,4622708.39212872,2,2015-09-28,27
"142",448656.461508693,4629132.61075314,2,2015-05-22,28
"1543",448649.021250767,4629142.17124489,2,2015-06-03,28
"1551",448649.021250767,4629142.17124489,2,2015-06-04,28
"207",448643.313511432,4629202.38572815,2,2015-07-26,28
"208",448632.734226043,4629219.35861007,2,2015-07-27,28
"2201",448557.115552702,4629189.46084969,2,2015-08-08,28
"2211",448538.736396597,4629181.57373229,2,2015-08-09,28
"274",448597.231779771,4629205.67227963,2,2015-10-01,28
"140",450797.060642427,4625364.82675936,2,2015-05-20,29
"141",450816.143427625,4625358.83949713,2,2015-05-21,29
"1421",450836.04081386,4625360.86286586,2,2015-05-22,29
"1431",450855.123597987,4625366.85013151,2,2015-05-23,29
"1442",450874.206382115,4625372.83739716,2,2015-05-24,29
"148",450835.442728058,4625311.2572929,2,2015-05-28,29
"149",450836.455713201,4625291.28296285,2,2015-05-29,29
"3011",450802.773040544,4625350.82877712,2,2015-10-28,29
"357",450817.003416655,4625316.09398233,2,2015-12-23,29
"323",446444.667324315,4630815.28389286,2,2015-11-19,30
"1151",445301.624693953,4632101.43226431,2,2015-04-25,31
"1301",445327.123652736,4632114.79877016,2,2015-05-10,31
"131",445327.123652736,4632114.79877016,2,2015-05-11,31
"158",445330.327940966,4632150.40478176,2,2015-06-07,31
"159",445316.54860432,4632164.90063916,2,2015-06-08,31
"160",445302.769267674,4632179.39649655,2,2015-06-09,31
"161",445288.989931028,4632193.89235394,2,2015-06-10,31
"2001",445280.31386489,4632167.41688076,2,2015-07-19,31
"2011",445261.934708785,4632159.52976336,2,2015-07-20,31
"2021",445245.519440737,4632148.10439794,2,2015-07-21,31
"292",445402.750921104,4632215.12190949,2,2015-10-19,31
"330",445521.962172817,4632220.64807469,2,2015-11-26,31
"3441",445522.733920903,4632269.78124193,2,2015-12-10,31
"3451",445519.705359007,4632289.55060744,2,2015-12-11,31
"3461",445519.705359007,4632289.55060744,2,2015-12-12,31
"347",445519.705359007,4632289.55060744,2,2015-12-13,31
"14",449385.644145105,4629637.57078647,2,2015-01-14,32
"15",449375.064859716,4629654.54366839,2,2015-01-15,32
"162",449375.064859716,4629654.54366839,2,2015-01-16,32
"52",449232.3583772,4629633.85305813,2,2015-02-21,32
"53",449232.3583772,4629633.85305813,2,2015-02-22,32
"1491",449144.666941482,4629654.15142985,2,2015-05-29,32
"150",449144.666941482,4629654.15142985,2,2015-05-30,32
"190",449056.309259363,4623816.12817139,2,2015-07-09,33
"3361",448916.857322029,4623832.90390394,2,2015-12-02,33
"337",448916.857322029,4623832.90390394,2,2015-12-03,33
"338",448916.857322029,4623832.90390394,2,2015-12-04,33
"3391",448916.857322029,4623832.90390394,2,2015-12-05,33
"235",449499.409263016,4628593.27619797,2,2015-08-23,34
"2971",449220.588016607,4628513.02836733,2,2015-10-24,34
"2981",449220.588016607,4628513.02836733,2,2015-10-25,34
"299",449220.588016607,4628513.02836733,2,2015-10-26,34
"300",449220.588016607,4628513.02836733,2,2015-10-27,34
"3182",449201.121472399,4628569.18712352,2,2015-11-14,34
"326",449148.801378552,4628575.13147867,2,2015-11-22,34
"1131",445353.802836662,4631927.95367549,2,2015-04-23,35
"3211",445303.653731916,4631960.96453864,2,2015-11-17,35
"3221",445303.653731916,4631960.96453864,2,2015-11-18,35
"3231",445303.653731916,4631960.96453864,2,2015-11-19,35
"324",445303.653731916,4631960.96453864,2,2015-11-20,35
"47",448058.759143415,4630464.00450316,2,2015-02-16,36
"1492",448120.81153103,4630468.8491629,2,2015-05-29,36
"156",448099.176699617,4630422.82043312,2,2015-06-05,36
"157",448100.18968476,4630402.84610307,2,2015-06-06,36
"1581",448101.202669904,4630382.87177301,2,2015-06-07,36
"259",448028.675926675,4630585.5906438,2,2015-09-16,36
"2601",448028.675926675,4630585.5906438,2,2015-09-17,36
"341",446182.832934405,4631173.36950365,2,2015-02-03,37
"197",446215.816028576,4631254.18642418,2,2015-07-16,37
"198",446224.623908633,4631272.14251643,2,2015-07-17,37
"199",446224.623908633,4631272.14251643,2,2015-07-18,37
"2321",446208.399922288,4631250.60829922,2,2015-08-20,37
"233",446227.482707486,4631244.62103698,2,2015-08-21,37
"234",446227.482707486,4631244.62103698,2,2015-08-22,37
"3351",446234.851678762,4631364.24064199,2,2015-12-01,37
"54",449431.846351028,4622782.89456113,2,2015-02-23,38
"55",449431.846351028,4622782.89456113,2,2015-02-24,38
"152",449408.449324682,4622705.43820075,2,2015-06-01,38
"1531",449408.449324682,4622705.43820075,2,2015-06-02,38
"1872",449410.82063854,4622717.14728098,2,2015-07-06,38
"3201",449169.053894677,4622850.49306446,2,2015-11-16,38
"3212",449169.053894677,4622850.49306446,2,2015-11-17,38
"3271",449175.267441743,4622822.5170622,2,2015-11-23,38
"49",445709.504532829,4632054.52062796,2,2015-02-18,39
"541",445743.926480865,4632064.96619641,2,2015-02-23,39
"247",445662.667742868,4632061.97390205,2,2015-09-04,39
"248",445677.842905291,4632075.00135174,2,2015-09-05,39
"290",445726.980657715,4632092.05579274,2,2015-10-17,39
"291",445742.15582169,4632079.02834486,2,2015-10-18,39
"2921",445759.642755649,4632069.32230856,2,2015-10-19,39
"293",445777.129689608,4632059.61627225,2,2015-10-20,39
"294",445796.212474806,4632053.62901002,2,2015-10-21,39
"312",445815.19411258,4632052.55178061,2,2015-11-08,39
"3131",445815.19411258,4632052.55178061,2,2015-11-09,39
"3321",445720.963147265,4632113.84904893,2,2015-11-28,39
"61",450955.837639783,4623485.97659799,2,2015-01-06,41
"349",451046.801779854,4623515.6521113,2,2015-12-15,41
"372",449272.528669264,4628801.20498637,2,2015-02-06,42
"1052",449217.58483249,4628766.39555638,2,2015-04-15,42
"2591",449284.74453215,4628601.26012598,2,2015-09-16,42
"2602",449284.74453215,4628601.26012598,2,2015-09-17,42
"213",449943.627977704,4624809.25083603,2,2015-08-01,43
"214",449943.627977704,4624809.25083603,2,2015-08-02,43
"215",449943.627977704,4624809.25083603,2,2015-08-03,43
"223",449936.988661865,4624796.5451311,2,2015-08-11,43
"224",449936.988661865,4624796.5451311,2,2015-08-12,43
"3232",450004.287096483,4624992.78508868,2,2015-11-19,43
"3331",450015.909459043,4625044.23657776,2,2015-11-29,43
"3341",450015.909459043,4625044.23657776,2,2015-11-30,43
"3561",450051.852795058,4624912.36938967,2,2015-12-22,43
"3571",450060.660679397,4624894.41329952,2,2015-12-23,43
"1181",448575.806587965,4628391.36297708,2,2015-04-28,44
"129",448584.035492783,4628371.41410453,2,2015-05-09,44
"1501",448528.887317103,4628327.02200482,2,2015-05-30,44
"151",448528.887317103,4628327.02200482,2,2015-05-31,44
"58",448782.799674451,4630158.46024586,2,2015-02-27,46
"59",448782.799674451,4630158.46024586,2,2015-02-28,46
"60",448782.799674451,4630158.46024586,2,2015-03-01,46
"611",448782.799674451,4630158.46024586,2,2015-03-02,46
"62",448782.799674451,4630158.46024586,2,2015-03-03,46
"632",448782.799674451,4630158.46024586,2,2015-03-04,46
"641",448782.799674451,4630158.46024586,2,2015-03-05,46
"1443",448665.973933691,4630149.95402185,2,2015-05-24,46
"1451",448666.986911691,4630169.92835227,2,2015-05-25,46
"1461",448663.958349795,4630189.69771778,2,2015-05-26,46
"1544",448676.976880196,4630089.46924571,2,2015-06-03,46
"2972",448779.58438067,4630141.88321575,2,2015-10-24,46
"2982",448794.759543092,4630154.91066545,2,2015-10-25,46
"2991",448794.759543092,4630154.91066545,2,2015-10-26,46
"3021",448794.759543092,4630154.91066545,2,2015-10-29,46
"303",448794.759543092,4630154.91066545,2,2015-10-30,46
"304",448794.759543092,4630154.91066545,2,2015-10-31,46
"7",447404.618313506,4628304.67938989,2,2015-01-07,47
"107",447399.646856917,4628308.13962474,2,2015-01-10,47
"111",447399.646856917,4628308.13962474,2,2015-01-11,47
"124",447399.646856917,4628308.13962474,2,2015-01-12,47
"76",447510.31694557,4628091.47965863,2,2015-03-17,47
"1981",447539.076439685,4627837.19984932,2,2015-07-17,47
"1991",447556.563373644,4627827.49381301,2,2015-07-18,47
"2002",447571.738537619,4627814.46636513,2,2015-07-19,47
"2431",447536.165387928,4627860.05668868,2,2015-08-31,47
"244",447529.21927588,4627878.81172874,2,2015-09-01,47
"2952",447485.675484566,4627923.25929161,2,2015-10-22,47
"3071",447481.324931553,4627849.03346289,2,2015-11-03,47
"308",447481.324931553,4627849.03346289,2,2015-11-04,47
"3222",447500.027563439,4627939.25784638,2,2015-11-18,47
"3233",447496.999001544,4627959.0272119,2,2015-11-19,47
"3241",447498.011979544,4627979.00154231,2,2015-11-20,47
"661",449216.801067538,4628044.72707116,2,2015-03-07,48
"1201",449221.18035871,4628073.3885801,2,2015-04-30,48
"1521",450127.215168733,4629274.57418269,2,2015-06-01,49
"3234",450056.359142854,4629388.31323508,2,2015-11-19,49
"3572",449952.12581859,4629422.89040437,2,2015-12-23,49
"358",449964.367937383,4629438.70591977,2,2015-12-24,49
"381",449077.670520239,4622673.09741552,2,2015-02-07,50
"2651",449040.715388293,4622920.05253475,2,2015-09-22,50
"112",452411.76938987,4622407.09247792,2,2015-01-11,51
"125",452404.823277823,4622425.84751798,2,2015-01-12,51
"13",452404.823277823,4622425.84751798,2,2015-01-13,51
"212",448110.137778001,4622886.99968138,2,2015-01-21,52
"40",448118.830345661,4622946.51261301,2,2015-02-09,52
"411",448118.830345661,4622946.51261301,2,2015-02-10,52
"2341",448018.397152891,4623219.57433729,2,2015-08-22,52
"2351",448011.451040843,4623238.32937735,2,2015-08-23,52
"236",448008.422478948,4623258.09874286,2,2015-08-24,52
"3121",447953.441043201,4623384.87831099,2,2015-11-08,52
"163",447417.310587289,4629228.51261079,2,2015-01-16,53
"171",447417.310587289,4629228.51261079,2,2015-01-17,53
"180",447610.950290062,4629217.414137,2,2015-06-29,53
"1811",447626.125454037,4629204.38668912,2,2015-06-30,53
"182",447641.300618012,4629191.35924124,2,2015-07-01,53
"1831",447658.787551971,4629181.65320494,2,2015-07-02,53
"2031",447577.330733982,4629155.62057778,2,2015-07-22,53
"2342",447545.425315604,4629156.82682416,2,2015-08-22,53
"2352",447545.425315604,4629156.82682416,2,2015-08-23,53
"282",447455.873071783,4629259.64303199,2,2015-10-09,53
"283",447455.873071783,4629259.64303199,2,2015-10-10,53
"139",448565.447700268,4631077.6048672,2,2015-05-19,54
"1401",448565.447700268,4631077.6048672,2,2015-05-20,54
"1851",448607.812936238,4630983.63540358,2,2015-07-04,54
"1901",448664.408870996,4630991.64604006,2,2015-07-09,54
"1911",448683.491655124,4630997.63330571,2,2015-07-10,54
"3072",448622.278164234,4631090.30425617,2,2015-11-03,54
"348",448606.679621072,4631079.76375903,2,2015-12-14,54
"35",445258.787000404,4631622.96664696,2,2015-02-04,55
"36",445258.787000404,4631622.96664696,2,2015-02-05,55
"2922",445481.26861001,4631952.87580691,2,2015-10-19,55
"2953",445537.735712292,4631954.57122205,2,2015-10-22,55
"305",445554.440446156,4631964.76436213,2,2015-11-01,55
"2",448101.420718658,4624592.02711556,2,2015-01-02,56
"831",448007.016583204,4624515.92459153,2,2015-03-24,56
"841",448008.029568347,4624495.95026147,2,2015-03-25,56
"851",448013.042621708,4624476.5887198,2,2015-03-26,56
"1411",448048.065388703,4624383.98169409,2,2015-05-21,56
"1422",448065.552322662,4624374.27565778,2,2015-05-22,56
"1601",447999.946628387,4624339.87901234,2,2015-06-09,56
"1611",447983.531360339,4624351.30437776,2,2015-06-10,56
"2592",448002.664478932,4624575.53712725,2,2015-09-16,56
"2603",448002.664478932,4624575.53712725,2,2015-09-17,56
"261",448014.906597725,4624591.35264265,2,2015-09-18,56
"29",448933.126426017,4628836.40650381,2,2015-01-29,57
"342",448914.60749296,4628842.15180263,2,2015-02-03,57
"1291",448884.99455302,4628723.98400479,2,2015-05-09,57
"1741",448868.634870782,4628804.2847089,2,2015-06-23,57
"2111",448945.200735605,4628850.97439166,2,2015-07-30,57
"852",453560.446827103,4622411.66544202,2,2015-03-26,58
"861",453560.446827103,4622411.66544202,2,2015-03-27,58
"1852",453433.861309268,4622575.84571308,2,2015-07-04,58
"1992",453453.879945352,4622616.21793995,2,2015-07-18,58
"2003",453453.879945352,4622616.21793995,2,2015-07-19,58
"2012",453453.879945352,4622616.21793995,2,2015-07-20,58
"2711",453229.451996522,4622570.57157626,2,2015-09-28,58
"276",453227.376213918,4622576.55883939,2,2015-10-03,58
"3223",453214.210558355,4622643.53748157,2,2015-11-18,58
"3352",453210.767873824,4622662.70850445,2,2015-12-01,58
"3621",453217.724860531,4622593.95506347,2,2015-12-28,58
"119",448264.965416618,4629111.1151115,2,2015-04-29,59
"1202",448264.965416618,4629111.1151115,2,2015-04-30,59
"1211",448269.978469978,4629091.75356983,2,2015-05-01,59
"1221",448269.978469978,4629091.75356983,2,2015-05-02,59
"1912",448302.310170761,4628992.52766568,2,2015-07-10,59
"1921",448322.207557357,4628990.50430051,2,2015-07-11,59
"193",448341.290342556,4628984.51703827,2,2015-07-12,59
"216",448429.643559803,4628979.9532799,2,2015-08-04,59
"3272",448485.309633935,4628980.33504326,2,2015-11-23,59
"328",448502.796567894,4628970.62900696,2,2015-11-24,59
"329",448521.879353092,4628964.64174472,2,2015-11-25,59
"96",447347.688804539,4631745.26397979,2,2015-04-06,60
"1302",447338.055511871,4631654.62548312,2,2015-05-10,60
"2212",447348.729393338,4631631.92684215,2,2015-08-09,60
"2821",447312.923514572,4631530.03495958,2,2015-10-09,60
"2954",447288.025162038,4631607.41473789,2,2015-10-22,60
"761",450513.00638033,4629044.01652063,2,2015-03-17,61
"77",450513.00638033,4629044.01652063,2,2015-03-18,61
"78",450513.00638033,4629044.01652063,2,2015-03-19,61
"79",450513.00638033,4629044.01652063,2,2015-03-20,61
"2131",450563.384654972,4628940.26915158,2,2015-08-01,61
"310",450485.444129903,4628978.94969477,2,2015-11-06,61
"311",450485.444129903,4628978.94969477,2,2015-11-07,61
"3122",450485.444129903,4628978.94969477,2,2015-11-08,61
"3132",450485.444129903,4628978.94969477,2,2015-11-09,61
"3141",450471.664793257,4628993.44555217,2,2015-11-10,61
"3191",450455.762997979,4628990.31125909,2,2015-11-15,61
"3392",450449.841201982,4628989.88784466,2,2015-12-05,61
"3401",450449.841201982,4628989.88784466,2,2015-12-06,61
"3411",450449.841201982,4628989.88784466,2,2015-12-07,61
"3421",450449.841201982,4628989.88784466,2,2015-12-08,61
"2191",447253.508509579,4632408.51882727,2,2015-08-07,62
"2822",447355.773035755,4632540.34368988,2,2015-10-09,62
"1110",448912.092365758,4628242.59895265,2,2015-01-11,63
"354",448922.590925199,4628283.73214057,2,2015-12-20,63
"363",448915.843460713,4628287.67588261,2,2015-12-29,63
"164",454067.092904912,4622406.55952811,2,2015-01-16,64
"179",454067.092904912,4622406.55952811,2,2015-01-17,64
"343",454023.384163151,4622397.65974862,2,2015-02-03,64
"351",454023.384163151,4622397.65974862,2,2015-02-04,64
"365",454023.384163151,4622397.65974862,2,2015-02-05,64
"1832",453789.695560414,4622501.94378521,2,2015-07-02,64
"1841",453789.695560414,4622501.94378521,2,2015-07-03,64
"2481",453900.172215393,4622390.84177323,2,2015-09-05,64
"2611",453902.357900522,4622427.6712982,2,2015-09-18,64
"278",453895.877532679,4622426.72823612,2,2015-10-05,64
"3101",453959.975089703,4622460.88990469,2,2015-11-06,64
"3111",453959.975089703,4622460.88990469,2,2015-11-07,64
"642",446134.255674052,4632028.44180703,2,2015-03-05,66
"651",446134.255674052,4632028.44180703,2,2015-03-06,66
"662",446134.255674052,4632028.44180703,2,2015-03-07,66
"1044",446052.318500345,4632017.54269687,2,2015-04-14,66
"1902",445918.122352316,4632073.6629194,2,2015-07-09,66
"353",445781.800474506,4631782.95070725,2,2015-12-19,66
"862",449752.368824825,4623582.32942291,2,2015-03-27,67
"3410",446501.805236285,4630975.50361589,2,2015-02-03,68
"3510",446481.805236285,4630975.50361763,2,2015-02-04,68
"561",446441.296768182,4631002.84288544,2,2015-02-25,68
"571",446441.296768182,4631002.84288544,2,2015-02-26,68
"352",446592.143901537,4630650.59487095,2,2015-12-18,68
"3531",446592.143901537,4630650.59487095,2,2015-12-19,68
"542",448473.847784183,4626348.0281978,2,2015-02-23,69
"842",448502.808864445,4626389.32577816,2,2015-03-25,69
"853",448502.808864445,4626389.32577816,2,2015-03-26,69
"863",448502.808864445,4626389.32577816,2,2015-03-27,69
"87",448502.808864445,4626389.32577816,2,2015-03-28,69
"88",448502.808864445,4626389.32577816,2,2015-03-29,69
"137",448476.084068788,4626401.14518657,2,2015-05-17,69
"1381",448476.084068788,4626401.14518657,2,2015-05-18,69
"258",448360.641219333,4626289.77633175,2,2015-09-15,69
"275",448355.662577293,4626303.39776856,2,2015-10-02,69
"2761",448355.662577293,4626303.39776856,2,2015-10-03,69
"277",448355.662577293,4626303.39776856,2,2015-10-04,69
"2781",448355.662577293,4626303.39776856,2,2015-10-05,69
"3362",448366.00053018,4626291.76783466,2,2015-12-02,69
"3371",448366.00053018,4626291.76783466,2,2015-12-03,69
"3521",448352.868298931,4626241.95733032,2,2015-12-18,69
"3532",448352.868298931,4626241.95733032,2,2015-12-19,69
"3541",448352.868298931,4626241.95733032,2,2015-12-20,69
"3551",448352.868298931,4626241.95733032,2,2015-12-21,69
